user_id,movie_id,rating,svd_score,item_cf_score,cbf_score,ncf_score,rnn_score,final_score
178,193,4.0,3.8579487800598153,3.8453530420667152,3.734095214787185,4.060262680053711,3.97651481628418,3.894834906650322
437,69,2.0,4.410576343536377,3.6002868116778872,3.6103859385569126,3.975209474563599,3.614832639694214,3.842258241605798
847,434,3.0,3.407914161682129,3.247718647605605,3.4348633081895064,3.2300329208374023,4.020106792449951,3.468127166152919
128,869,3.0,3.654470443725586,3.616045585145769,3.6190784532717375,2.4679951667785645,2.942229747772217,3.259963879338775
70,449,2.0,3.358583927154541,3.5328314767234144,3.476296543997187,3.0256004333496094,2.942032814025879,3.2670690390501265
215,496,5.0,3.900248289108277,3.830149200432605,3.734878822639149,3.880871534347534,3.861319303512573,3.8414934300080277
506,47,4.0,3.4790754318237305,3.822591440436149,3.4783006477911766,3.776409864425659,3.413425207138061,3.5939605183229557
601,842,1.0,3.0918307304382324,3.15172306088603,2.9958187874578823,2.285179376602173,3.451564073562622,2.9952232057893884
339,174,4.0,3.877507448196411,4.055680799236195,3.8317640423336927,4.869862079620361,4.16800594329834,4.160564062537
835,194,4.0,4.227250099182129,4.275560292344923,4.03853592734207,4.445699214935303,3.9064745903015137,4.178704024821188
532,298,4.0,4.285928726196289,4.282534365546943,3.978240285591218,4.9440765380859375,3.56050443649292,4.210256870382662
913,79,4.0,3.6955406665802,3.600118801247704,3.517097850300955,3.7919440269470215,4.024105072021484,3.725761283419473
329,245,3.0,3.288184881210327,3.325063075272623,3.4534342389565507,2.8642385005950928,3.248431921005249,3.2358705234079688
796,118,4.0,3.526001453399658,3.7038307107976127,3.6022290989304917,3.5238518714904785,3.4638774394989014,3.5639581148234285
943,79,5.0,3.640805244445801,3.51035403050964,3.496330238699564,4.049561500549316,4.024111270904541,3.7442324570217727
401,64,3.0,3.61601448059082,3.176893416645284,3.3581006915842484,3.7835774421691895,4.430646896362305,3.6730465854703698
145,88,5.0,3.088711977005005,3.660968317196688,3.320451705990185,3.808719158172608,3.409329652786255,3.457636162230149
286,184,3.0,3.722059726715088,3.7019451816298568,3.688056758955891,3.626526355743408,3.5055267810821533,3.64882296082528
29,259,4.0,3.7202556133270255,3.4142855407110657,3.211361983810328,2.2380082607269287,2.6657965183258057,3.049941583380231
666,649,3.0,3.809563398361206,3.773777268908612,3.555006158548358,3.232788324356079,3.641066312789917,3.602440292592835
271,62,2.0,3.870298147201538,3.64546941437512,3.579674172996618,3.14373779296875,3.235249757766724,3.4948858570617505
871,202,4.0,3.473790645599365,3.6622885423519143,3.5389401003033805,3.5932512283325195,3.713881969451904,3.5964304972078165
299,710,4.0,3.5328023433685303,3.482806359097112,3.6292705107120247,3.481154680252075,3.586559534072876,3.5425186855005233
405,313,4.0,1.643652319908142,2.234701162120418,1.8570813128201336,3.2278339862823486,4.4310455322265625,2.6788628626715214
102,515,1.0,2.498358964920044,2.793192712699604,2.713818273497412,3.3291432857513428,4.007389545440674,3.0683805564618156
747,418,5.0,4.257769107818604,4.144896147159195,4.340368501745323,4.048047065734863,3.5342111587524414,4.065058396242086
857,892,3.0,3.191513061523437,3.049490671251419,3.2664575096927506,1.8435606956481931,2.613388538360596,2.7928820952952793
406,474,5.0,4.020172595977783,3.619858718877267,3.77338924081737,4.296256065368652,4.060011386871338,3.9539376015824823
398,135,3.0,3.7251205444335938,3.8377633868309102,3.818300519507386,4.048967361450195,3.5882909297943115,3.803688548403279
6,173,5.0,3.892200231552124,3.6723086651342,3.49517851527944,4.080620765686035,4.122432708740234,3.8525481772784067
125,401,4.0,3.365864515304565,3.4979937420123477,3.038853480698036,2.7806613445281982,3.1905031204223637,3.1747752405931022
615,332,2.0,3.8241007328033447,3.6047101824792542,3.487330816648121,3.970868587493897,3.570927381515503,3.6915875401880243
589,327,3.0,3.5364320278167725,3.4672777585821466,3.138301560510212,3.237346887588501,3.392833709716797,3.354438388842886
635,742,3.0,3.2863640785217285,3.268149337609669,3.228849180739145,2.8822736740112305,3.907748222351074,3.3146768986465696
773,168,5.0,4.1570916175842285,3.4487336980249337,3.6461071941183874,4.023283004760742,4.03866720199585,3.862776543296828
882,133,5.0,4.264262676239014,4.243658704998896,4.239932368725883,4.3231730461120605,3.875065565109253,4.189218472237021
189,1098,4.0,3.902381420135498,3.9694313110568777,3.5914945513341614,3.394686698913574,3.509098529815674,3.673418502251157
7,613,4.0,3.936316967010498,4.214845982474092,3.842416670650589,3.148317337036133,3.791301250457764,3.786639641525815
648,39,3.0,3.106288433074951,3.434742251745789,3.5569579042647748,3.263614654541016,2.9961695671081543,3.271554562146937
141,15,5.0,3.578883409500122,3.64899860804495,3.3861541398295976,3.834843158721924,3.4722111225128174,3.5842180877218826
918,485,3.0,3.640466928482056,3.305125691157614,3.3403782153899546,3.46044397354126,3.8884124755859375,3.526965456831365
116,350,3.0,2.9304356575012207,2.974206654651913,2.6156162252835844,2.528041124343872,3.6350927352905273,2.936678479414224
538,317,4.0,3.5244312286376958,3.6747199020478023,3.7033713473715046,3.441667079925537,3.9405629634857178,3.656950504293652
892,182,5.0,3.8776936531066895,4.08977935226474,3.980274856578845,4.446419715881348,4.115952968597412,4.102024109285807
498,251,3.0,3.2911717891693115,3.3194518323699667,3.2093394627008203,3.1767773628234863,4.523904323577881,3.504128954128293
388,871,2.0,4.141704082489014,4.201066306398745,3.9810048103581575,2.42251968383789,2.5078039169311523,3.4508197600029917
45,7,3.0,3.8067917823791504,3.773139903080639,4.179457506789008,3.663819074630737,3.844180107116699,3.853477674799247
790,233,3.0,3.302534818649292,3.13169717452651,3.13465978241084,3.1070573329925537,3.26661229133606,3.188512279983051
790,402,2.0,3.149120330810547,3.154730190723108,3.069086659848624,3.232480764389038,3.5099947452545166,3.223082538205167
151,197,5.0,3.870436429977417,4.108966100816827,4.016482961492347,4.70538854598999,4.055118560791016,4.15127851981352
499,664,3.0,3.7608892917633057,3.8416489441086488,4.273396724887617,3.0290486812591557,3.3756582736968994,3.6561283831431255
332,328,5.0,4.209222316741943,4.2381155629853,4.052235140278572,4.69967794418335,3.474608898162842,4.134771972470402
343,28,5.0,4.2550859451293945,4.087082959335869,3.76791438446322,4.50752067565918,3.977704524993897,4.119061697916312
793,591,4.0,3.5692355632781982,3.57093456067675,3.324401089065911,3.25002384185791,3.370722532272339,3.417063517430222
174,934,4.0,3.4821016788482666,3.7322189650430446,3.96229293089133,3.1975228786468506,3.085237979888916,3.491874886663682
932,1451,5.0,4.026590347290039,4.292987454262899,4.001318090241974,2.5027735233306885,3.991122722625733,3.762958427550267
96,170,5.0,4.248492240905762,4.273139597324696,3.948933710867368,3.85273027420044,3.822867155075073,4.029232595674668
610,1,4.0,3.444989919662476,3.679418329216729,3.496272630260284,3.800471544265747,3.8922390937805176,3.662678303437151
721,70,3.0,3.495566368103028,3.767484727918619,3.555473950351487,3.769481897354126,3.6707780361175537,3.651756995968963
654,216,4.0,4.120395183563232,3.834039268664876,3.709552648316104,3.886785268783569,3.9714863300323486,3.9044517398720258
20,11,2.0,3.1155405044555664,3.148546485170157,3.25274976611438,3.04897141456604,3.594862461090088,3.232134126279246
495,478,4.0,3.9154129028320312,4.1004159287854325,3.921572210302601,4.50633716583252,4.262889862060547,4.141325613962627
487,218,2.0,3.549095869064331,3.719103926406123,3.599710380157209,3.619143486022949,3.633763074874878,3.6241633473050983
586,50,4.0,3.591926097869873,3.347659006029173,3.263182950538825,4.519832134246826,4.280511379241943,3.800622313585328
880,100,5.0,3.4355926513671875,3.706553086659775,3.5998932126886,4.846847057342529,3.712972640991211,3.8603717298098603
696,520,5.0,3.821907758712769,4.026768627120638,3.480628453897508,2.8542628288269043,4.248492240905762,3.6864119818927166
875,71,2.0,4.147161960601807,4.244907205689461,4.189996598866363,4.022281646728516,3.866764545440674,4.094222391465364
292,405,3.0,3.937146663665772,4.174502834401186,4.0869788003152,3.765591621398926,3.197542428970337,3.832352469750284
665,191,3.0,3.532027244567871,3.516935648279224,3.512910706882609,3.967260837554932,4.173282623291016,3.7404834121151307
450,1603,3.0,3.5312625,3.5312625,3.840191850466086,3.5312625,3.5312625,3.593048370093218
690,47,1.0,3.3364181518554688,3.2548409812351515,3.0618976323196168,3.212652444839477,3.413872480392456,3.2559363381284343
233,174,5.0,4.4268479347229,4.399840296636933,4.377740936423158,4.826934337615967,4.168078899383545,4.439888480956501
393,821,3.0,3.248852252960205,3.371961978971453,3.31267827857565,2.389090776443481,3.1229143142700195,3.089099520244162
49,588,4.0,2.4649195671081543,2.6451214324250056,2.834010481513036,3.052110433578491,3.776188373565674,2.9544700576380722
407,708,3.0,3.574212551116944,3.559520182517696,3.640671178492129,3.273299217224121,3.654958248138428,3.5405322754978643
524,781,1.0,3.4609203338623047,3.466146161472313,3.4053400595489576,3.1841471195220947,3.3805899620056152,3.379428727282257
85,435,4.0,3.8994648456573486,3.641398637528153,3.4286637019529875,3.917410135269165,4.09588098526001,3.796563661133533
48,647,4.0,3.913513660430908,3.956595161941911,4.016137010491911,3.224616289138794,3.809403419494629,3.7840531082996307
751,291,3.0,3.1858980655670166,3.4941949738784284,3.0468096264970743,3.293750286102295,3.553385972976685,3.3148077850043003
642,826,5.0,3.5299296379089355,3.7202979846584503,3.5961187296568413,3.171070098876953,2.689947366714477,3.341472763563132
92,642,3.0,3.1182031631469727,3.4590789551737093,3.5617047284146857,3.409471035003662,3.4969942569732666,3.409090427742459
463,870,2.0,2.904848337173462,2.905898285548465,3.147614003615636,1.7167112827301023,2.9887611865997314,2.7327666191334794
846,640,1.0,3.99654221534729,3.915706174082576,3.907629890408625,3.433920383453369,3.0167558193206787,3.654110896522508
246,68,5.0,2.883862257003784,2.9327674373193013,2.8045013695111534,3.029106378555298,2.985990285873413,2.92724554565259
399,302,4.0,3.0321967601776123,2.967295987328209,2.956099429755333,4.044358730316162,4.136196613311768,3.4272295041778165
883,461,5.0,3.794985294342041,3.929241215830158,3.866756852351604,3.693215131759644,3.876232147216797,3.832086128300049
367,326,4.0,4.187930107116699,4.145717099343498,4.095183177697756,3.64426064491272,3.52984881401062,3.920587968616259
61,323,3.0,2.842374086380005,2.788520162931457,2.806978767868349,1.852816462516785,3.076102495193481,2.673358394978015
506,542,3.0,3.2842395305633545,3.752419320614048,3.606474482310292,2.4750871658325195,2.680042266845703,3.1596525532331836
406,435,5.0,2.9892032146453857,3.613448334004957,3.3991822406231385,4.016290664672852,4.095763683319092,3.6227776274530847
767,183,4.0,4.496246337890625,4.576195239975354,4.621782075859176,3.691521406173706,4.077878475189209,4.292724707017614
268,472,1.0,2.8343658447265625,3.015246348580596,2.9131955078164333,2.929661989212036,3.127115249633789,2.9639169879938834
806,407,3.0,3.550618886947632,3.7528501664872738,3.675734045862185,2.3474466800689697,2.4911293983459477,3.1635558355424016
555,410,4.0,3.934344530105591,4.007119698912052,4.050471548205097,3.181694269180298,3.2774975299835205,3.6902255152773114
151,198,4.0,3.9699959754943848,4.066915062391158,3.7488751719559392,4.3800129890441895,3.843182325363159,4.0017963048497665
271,603,4.0,3.895886421203613,3.821528551058863,3.7828296900884,4.418465614318848,4.449225902557373,4.0735872358454195
699,495,3.0,3.0604467391967773,3.022617039717716,3.0961981541168844,2.9484243392944336,3.8591485023498535,3.1973669549351333
533,847,3.0,3.6047768592834473,3.4716290913449632,3.2867431112651744,3.408072233200073,3.988923311233521,3.552028921265436
115,508,5.0,3.897357225418091,3.935941010683096,3.867290138788194,3.638467788696289,3.569764375686645,3.7817641078544635
44,692,3.0,3.6427290439605713,3.6485118149508895,3.5668734799913917,3.514042377471924,3.7549352645874015,3.625418396192436
655,1143,3.0,2.8447201251983643,3.0137595503505072,2.819799092540094,2.125671625137329,4.001740455627441,2.9611381697707477
693,631,3.0,3.2031683921813965,3.1957553262651914,3.0639215471528187,3.086347818374634,3.6871089935302734,3.247260415500863
642,416,5.0,3.3017380237579346,3.74439434920083,3.538680778691053,3.929133415222168,3.727661609649658,3.6483216353043284
806,174,5.0,4.1787109375,3.82811963992347,3.376975887580435,4.332862854003906,4.1677727699279785,3.9768884177871584
360,521,5.0,3.90508770942688,4.072923155204063,4.132026370956634,3.855078220367432,3.9045026302337646,3.9739236172377543
201,733,3.0,3.096877098083496,3.1126521928059376,3.038890740656764,2.027143955230713,2.974838256835937,2.8500804487225695
95,399,4.0,3.254699230194092,3.4128873496096035,3.318494583197244,3.2315711975097656,3.227269172668457,3.2889843066358324
913,603,4.0,3.4496641159057617,3.629519663053142,3.521614986108553,4.08495044708252,4.4492034912109375,3.8269905406721834
286,345,4.0,3.475114583969116,3.810762063158176,3.902059165212558,3.5747857093811035,3.74236273765564,3.701016851875319
405,949,5.0,2.027374505996704,2.201199546071868,1.7723474419412375,2.10072660446167,3.064891815185547,2.2333079827314055
279,1250,1.0,3.3458056449890137,3.4601828833101016,3.4069293425573672,0.9377578496932985,2.6026546955108643,2.7506660832121295
655,1607,3.0,2.894164085388184,2.9745289084717754,2.973839579965712,0.901720643043518,2.841971635818481,2.517244970537534
661,164,4.0,4.11751651763916,4.132523583103359,4.170707660551392,3.859166383743286,3.425300121307373,3.941042853268914
385,419,2.0,2.92736554145813,3.1705302809040603,2.9297915705069904,3.4976894855499268,3.554263114929199,3.2159279986696614
588,94,2.0,3.780223846435547,3.80029055502816,3.794124911129624,3.3452365398406982,3.506211042404175,3.645217378967641
500,531,3.0,3.517005681991577,3.492590540051589,3.308625461841073,3.92191481590271,4.272711753845215,3.7025696507264327
193,153,4.0,3.584701538085937,3.339306297899986,3.3652205234380177,3.5954506397247314,3.7634592056274414,3.5296276409552227
903,47,5.0,4.118712425231934,4.112072031484331,4.003315061178435,3.747216939926148,3.414029121398926,3.879069115843955
246,802,1.0,2.776606798171997,2.831603244529071,2.7185921350300557,2.4323854446411133,3.147523641586304,2.7813422527917084
109,210,5.0,3.2630815505981445,3.588496043296809,3.70214031475798,3.98853611946106,3.8686933517456055,3.68218947597192
151,1101,4.0,3.917584180831909,4.065843241124865,3.8843663588316857,3.950128078460693,3.626405715942383,3.888865515038307
467,108,4.0,3.717898607254028,3.684147096183359,3.388621379771444,2.5462818145751958,3.277411699295044,3.3228721194158144
925,200,2.0,3.235222101211548,3.3183850821475462,3.2599192667003734,2.8341174125671387,3.733140468597412,3.2761568662448033
917,278,3.0,3.4480228424072266,3.530800562636275,3.870788350333728,2.531471967697144,3.328667640686035,3.341950272752082
479,100,3.0,3.729471921920776,3.5101759210589334,3.299529691083501,4.21436882019043,3.7130982875823975,3.6933289283672077
890,675,5.0,3.7879719734191895,3.891704050637141,3.407101208101426,3.178314447402954,3.765677690505981,3.606153874013339
269,792,4.0,2.8713412284851074,3.122149816289908,2.699352559566216,3.084052085876465,3.951190948486328,3.145617327740805
730,15,4.0,3.1386005878448486,3.2570797744585898,3.3893795645225104,2.998260498046875,3.472398519515991,3.251143788877763
343,189,4.0,4.201103210449219,4.16162127067048,4.160923742347587,4.1399688720703125,4.318221569061279,4.196367732919775
22,258,5.0,3.320441246032715,3.5261042684253523,3.335700855982011,4.263660430908203,3.7162444591522217,3.6324302521001006
793,824,3.0,3.4940030574798584,3.557924239712759,3.535896918885779,2.1737043857574463,2.641710042953491,3.080647728957867
336,405,3.0,3.1972532272338867,3.21198707528006,2.992429905261222,3.2467286586761475,3.1975226402282715,3.169184301335918
85,328,3.0,3.161716222763061,3.4449038214747323,3.326498708075122,3.8218164443969727,3.4751479625701904,3.446016631856016
465,48,3.0,3.3724851608276367,3.49958891179038,3.487987859515291,3.5213685035705566,3.950485467910767,3.5663831807229265
715,83,4.0,3.5972821712493896,3.527128977661348,3.4257000315801207,3.906394243240357,4.005350112915039,3.692371107329251
870,219,2.0,3.449415445327759,3.484084136615212,3.449884278308518,3.0214321613311768,2.923714399337769,3.2657060841840875
65,28,4.0,4.092708110809326,3.910908916105124,3.9304082727961847,3.9416465759277344,3.9779036045074463,3.9707150960291635
530,183,4.0,3.788447856903076,3.8842910878589545,3.7590711598608095,3.754570484161377,4.077788829803467,3.852833883717537
187,433,4.0,4.150943279266357,4.050330815217294,4.140925172765767,3.40503454208374,3.4366767406463623,3.8367821099959047
665,237,3.0,3.293402910232544,3.480188455007068,3.479190386153566,3.760708093643189,3.933970212936402,3.589492011594554
743,297,5.0,3.4987149238586426,3.6965718892139057,3.435083773513737,2.690950870513916,4.012946128845215,3.466853517189083
457,553,5.0,4.182519435882568,4.112205833699924,4.032320958413983,3.5338635444641118,3.314091920852661,3.83500033866265
347,317,1.0,3.7560689449310303,3.80077498973774,3.6001292738956763,3.901726007461548,3.940269947052002,3.7997938326155993
1,193,4.0,3.08535385131836,3.838928105220269,3.9163125169358057,4.18876838684082,3.9764058589935294,3.801153743861757
144,22,5.0,3.878893852233887,3.7303504653556607,3.66122212956996,4.205114841461182,3.95099663734436,3.88531558519301
458,182,4.0,4.278225421905518,3.758214999896525,3.763009424007873,3.920471668243408,4.1157402992248535,3.9671323626556356
346,322,3.0,3.2729740142822266,3.410688075972496,3.4311803925257243,3.3872971534729004,3.271705389022827,3.354769005055235
21,742,3.0,2.718849897384644,2.8944512659565107,2.5658941566196067,3.582587480545044,3.907457828521729,3.1338481258055073
932,434,5.0,3.991682291030884,4.065671059788392,4.143131909677433,4.079108238220215,4.020154476165772,4.05994959497654
562,114,1.0,3.281881809234619,3.6223153116841296,4.042050511280114,3.4689629077911377,4.012588977813721,3.6855599035607445
660,402,3.0,2.473886251449585,2.624337474903509,2.641545168489751,2.648348331451416,3.5099668502807617,2.7796168153150047
26,455,3.0,3.01527738571167,2.961283128304429,2.8632915654130877,2.759092092514038,3.3852884769439697,2.9968465297774394
81,124,3.0,3.3069777488708496,3.493449102831893,3.3301472150958777,3.699454069137573,3.763750314712525,3.518755690129744
280,725,3.0,3.663337230682373,3.45892890591313,3.552560497982208,2.2894928455352783,2.515153169631958,3.09589452994899
426,185,5.0,4.040704250335693,3.8795485674465535,4.089727047024232,4.165604591369629,4.329875946044922,4.101092080444206
234,4,4.0,3.161308526992798,3.1352192667123338,3.011220115191699,3.234088897705078,3.797911167144776,3.2679495947493375
493,154,4.0,3.9278440475463863,4.046903574550347,4.1679394633169045,3.9990549087524414,3.8012964725494394,3.9886076933431043
377,689,3.0,4.039758205413818,3.943814680595496,3.808904766373693,2.686879396438598,3.2191951274871826,3.539710435261758
305,748,3.0,2.907510995864868,3.2934560639556008,3.21744872750176,3.241959571838379,3.111044883728028,3.1542840485777273
200,62,5.0,3.9262213706970215,4.168478980904757,4.140575066202061,3.7146975994110103,3.234569787979126,3.836908561038795
537,950,3.0,2.9355733394622803,3.054669909890117,3.0212136905175595,2.2824673652648926,3.230242252349853,2.9048333114969407
843,413,2.0,2.732516050338745,2.8227918315145506,2.794068769653822,2.08782958984375,2.528241872787476,2.5930896228276685
396,148,4.0,3.4324347972869877,3.455205732024269,3.4802924709940237,2.7943058013916016,3.1444215774536133,3.261332075830099
118,172,5.0,4.749561786651611,4.71961175028664,4.783398574408395,4.566887378692627,4.424182415008545,4.648728381009564
632,1028,2.0,3.5491483211517334,3.6764510434462334,3.35525607286378,3.018646717071533,3.041834115982056,3.328267254103068
445,204,3.0,2.267571926116944,2.1763768750797987,1.700486954052392,2.2272799015045166,3.788110017776489,2.431965134906028
932,1512,5.0,4.053505897521973,4.394147753753766,4.22620627285435,1.2712888717651367,2.7591376304626465,3.340857285271575
652,245,4.0,2.998234748840332,2.949561242383162,3.0145745958616272,2.2518832683563232,3.2481422424316406,2.892479219574617
251,1028,3.0,3.6020395755767822,3.719328610038834,3.4810367659543826,3.1048989295959477,3.041841506958008,3.3898290776247912
748,89,5.0,3.9049055576324463,3.799691310805576,4.223196872384285,3.933990240097046,4.200979232788086,4.012552642741488
881,685,2.0,3.579854965209961,3.4667174772732814,3.393987508432544,3.296156883239746,3.341987133026123,3.4157407934363313
868,755,4.0,2.6974472999572754,2.781152400908192,2.6631731461041053,2.781247138977051,3.2039794921875,2.825399895626825
665,15,4.0,3.647001028060913,3.492084123959468,3.5451760197639697,3.755990266799927,3.472551107406616,3.5825605091981787
90,528,5.0,4.464766502380371,4.424774311549737,4.219618196829116,4.8768463134765625,4.121150016784668,4.4214310682040905
731,427,5.0,3.7039248943328857,3.4595473641938126,3.4990316778502613,3.8116495609283447,4.495567798614502,3.7939442591839616
745,8,4.0,2.820184230804444,3.057428360576961,2.748315971280256,2.9495420455932617,4.069420337677002,3.128978189186385
451,243,4.0,2.8414759635925293,2.913256073525829,2.702954088755543,2.365966558456421,2.786241054534912,2.721978747773047
896,732,4.0,3.150940179824829,3.2024548783704483,2.957112787455657,3.398083448410034,3.647045612335205,3.2711273812792347
438,100,4.0,4.119289875030518,3.9391829714275057,4.133680241422074,3.63719654083252,3.7129452228546143,3.908458970313447
552,405,3.0,3.329787254333496,3.1291251508997675,3.0343169657639093,3.0760629177093506,3.197343587875366,3.1533271753163783
311,662,4.0,3.783944845199585,3.893948634917702,3.694563381759501,3.627006530761719,3.572659969329834,3.7144246723936685
915,301,2.0,2.9497077465057373,3.001057754957643,3.0220016562721224,2.571086406707764,3.2011609077453613,2.9490028944377262
242,291,3.0,4.650632858276367,4.389041721522398,5.0,2.1188266277313232,3.553605556488037,3.942421352803625
90,447,5.0,4.437667369842529,4.359368874481651,4.317840130445681,4.114954948425293,3.745244264602661,4.195015117559564
297,288,3.0,3.051508903503418,3.5081737002010263,3.474225160571334,3.6502301692962646,3.4660723209381104,3.4300420509020304
313,576,3.0,3.383946180343628,3.551905327779537,3.489509423766383,3.009407997131348,2.8405802249908447,3.2550698308023485
468,461,4.0,4.081246376037598,4.1333547990611255,3.9338631777649193,3.622650623321533,3.876288890838623,3.92948077340476
777,1079,2.0,3.772878170013428,3.84066601868827,3.817211874616616,1.772735357284546,2.5189335346221924,3.1444849910450103
382,357,4.0,3.8058247566223145,3.59686506041531,3.3988839349960305,3.7606704235076895,4.341894626617432,3.7808277604317553
699,112,3.0,2.9939136505126958,3.00952680283943,3.060916011675388,1.6838009357452393,2.657265901565552,2.6810846604676613
232,921,4.0,4.006748199462891,4.021238379117291,4.047839349404836,3.465928077697754,3.831214904785156,3.8745937820935854
746,385,5.0,3.5960822105407715,3.484911239147288,3.4619573514824933,3.0619797706604004,3.277291774749756,3.376444469316142
425,355,3.0,2.99008584022522,3.055522868227502,3.079351140907865,2.1894776821136475,3.0523488521575928,2.8733572767263658
709,68,5.0,3.755702495574951,3.641147837487861,3.642829567824609,3.365465879440308,2.986121416091919,3.4782534392839297
185,285,5.0,4.0413103103637695,4.120158380396042,4.122866649689754,3.981560230255127,4.475557804107666,4.148290674962472
753,22,4.0,3.5870494842529297,3.590146131269821,3.5623630734754106,3.555349826812744,3.951151371002197,3.649211977362621
43,580,3.0,3.5096681118011475,3.830473672367237,3.691069190763757,2.759582757949829,3.2965950965881348,3.4174777658940214
421,7,3.0,4.09370231628418,4.039749320601115,3.983580729231064,3.7873787879943848,3.844382762908936,3.949758783403936
399,237,3.0,3.246784210205078,2.971102161705914,3.014349938148107,3.4965949058532715,3.933781623840332,3.332522567950541
345,1160,3.0,3.653472661972046,3.784281550244679,3.6212900016286302,2.66741156578064,3.9339303970336914,3.532077235331937
535,187,2.0,3.843682765960693,3.958979758853237,4.033663954967056,4.591709136962891,4.31190824508667,4.1479887723661095
624,1059,1.0,3.4074339866638184,3.4548573512699865,3.4348369387565465,2.5596156120300293,2.8395791053771973,3.139264598819516
537,127,5.0,2.578120231628418,3.001398637316355,2.841174977726062,3.846477508544922,4.25677490234375,3.304789251511901
709,561,3.0,3.521573305130005,3.584392409145704,3.421763281227033,3.038534879684448,3.0550377368927,3.3242603224159786
113,255,5.0,3.837472915649414,3.893317079692123,3.8745886312913926,3.0358362197875977,3.22157621383667,3.5725582120514394
63,268,3.0,3.26041579246521,3.171296870785913,3.167878873834765,3.5797243118286133,3.852863550186157,3.4064358798201315
41,98,4.0,3.6320176124572754,3.82864338041547,3.716106226393441,3.9257888793945312,4.41190242767334,3.9028917052668115
734,482,2.0,3.609437704086304,3.619354419305786,3.372130170610489,3.415452241897583,3.9948747158050537,3.602249850341044
863,322,1.0,3.541698217391968,3.470110013464033,3.49197238712031,3.484978199005127,3.2717480659484863,3.4521013765859854
186,291,4.0,3.3868963718414307,3.4301678528433057,3.3293101959195104,3.183444738388061,3.553672313690185,3.376698294536499
409,484,4.0,3.690605401992798,3.888773665965453,3.978058545406332,4.346531867980957,4.1525750160217285,4.011308899473454
504,490,4.0,3.469734668731689,3.7519229934131215,3.582511584178679,3.832528114318848,3.930829524993897,3.7135053771272473
755,323,4.0,3.140565872192383,3.193476584608021,3.146480664901526,2.438425064086914,3.076056718826294,2.9990009809230274
551,326,4.0,3.76192045211792,4.039023573472028,3.9124107995258295,4.357575416564941,3.529895782470703,3.920165204830284
319,350,3.0,3.5083200931549072,3.606391034292753,3.739706919127957,1.9495422840118408,3.6350600719451904,3.28780408050653
181,335,1.0,1.370275855064392,1.4842591641552267,1.4165330591382626,1.3113300800323486,2.491895198822021,1.6148586714424504
165,372,5.0,3.9430227279663086,4.094211058456665,4.23059732920882,2.3345837593078613,3.046638250350952,3.5298106250581216
99,406,3.0,3.3662667274475098,3.586858275068354,3.503176736278954,2.4239654541015625,2.403240919113159,3.056701622401908
886,799,1.0,3.3575124740600586,3.48067106495948,3.357083044732405,1.3741861581802368,3.5500805377960205,3.0239066559456402
343,382,3.0,4.189350128173828,4.126332517889276,4.088362150409048,3.9985175132751465,3.710782527923584,4.022668967534177
5,447,3.0,2.98288631439209,3.020008432990541,2.447081795565369,3.099231719970703,3.744945526123047,3.05883075780835
62,227,1.0,3.1468091011047363,3.4487106356666337,3.454069956630917,3.14843225479126,3.264497756958008,3.2925039410303114
270,713,5.0,4.236862659454346,4.343259042477891,4.157141958634183,4.167018413543701,3.534357070922852,4.087727829006595
796,89,5.0,3.7988338470458975,3.717105956088976,3.686401660376198,4.372354030609131,4.20100736618042,3.9551405720601247
280,219,2.0,4.053071975708008,3.5314412545910407,3.560563819454018,3.2247583866119385,2.923744201660156,3.4587159276050325
643,67,4.0,3.5163254737854004,3.7109549826147927,3.558842182584053,3.1629433631896973,2.923466682434082,3.3745065369216047
586,939,4.0,3.3243587017059326,3.3423077206305822,3.4056803110198373,3.2659645080566406,3.923955202102661,3.452453288703131
222,293,3.0,2.969313621520996,3.2468959134278337,3.304205781016554,3.748807430267334,3.704684019088745,3.3947813530642925
205,242,4.0,2.8520848751068115,2.962038465349297,2.978639314950774,2.7267775535583496,4.093081951141357,3.122524432021318
21,448,4.0,2.5593979358673096,3.0751201247670314,2.718942885245495,3.137523412704468,3.6070542335510254,3.019607718427066
91,134,4.0,3.864006280899048,3.972699271993405,3.903848017180997,4.339556217193604,4.336270332336426,4.083276023920696
194,186,5.0,3.3418095111846924,3.0430368933683254,2.7157349710151024,3.2798917293548584,3.756982803344727,3.2274911816535408
561,589,3.0,3.143153190612793,3.19601210485705,3.0778233091995872,2.845790147781372,4.334551811218262,3.3194661127338128
931,315,5.0,3.9501779079437256,3.894912881731776,3.659691944814836,4.179453372955322,4.292801856994629,3.995407592888058
867,529,5.0,4.327657222747803,4.370984317546982,4.528605616456133,3.876399040222168,3.899248600006104,4.2005789593958385
705,99,3.0,3.667270660400391,3.656787399734085,3.621307304756317,3.645143508911133,3.325589418411255,3.583219658442636
374,406,3.0,2.96905779838562,3.3686996495783594,3.416215981802738,2.4620156288146973,2.403190851211548,2.9238359819585926
665,527,3.0,3.543739557266236,3.502335852456179,3.62046293992579,3.8499817848205566,4.0888519287109375,3.72107441263594
270,535,5.0,4.29218339920044,4.2694891838028495,4.19599987968631,3.711181879043579,2.829308032989502,3.859632474944536
496,774,5.0,2.9169363975524902,2.96553547226144,2.822834462816449,2.126961469650269,2.7970292568206787,2.7258594118202657
