user_id,movie_id,rating,rnn_score
463,258,5.0,3.7164530754089355
406,481,3.0,4.418275356292725
663,98,5.0,4.411962985992432
694,530,5.0,4.131776809692383
880,579,3.0,2.2315351963043213
402,408,5.0,4.074775218963623
532,339,5.0,3.2148056030273438
627,162,3.0,3.4459290504455566
314,1145,4.0,2.7004525661468506
242,294,4.0,3.1487033367156982
379,517,4.0,3.744657039642334
280,486,5.0,3.585331678390503
591,487,4.0,4.1995086669921875
731,64,5.0,4.430870532989502
653,230,3.0,3.143688440322876
222,470,3.0,3.7662205696105957
524,60,5.0,3.959923505783081
181,456,1.0,2.29726243019104
435,380,3.0,3.2753424644470215
230,357,5.0,4.341892719268799
782,1016,3.0,3.404484272003174
463,100,4.0,3.7129688262939453
896,554,2.0,2.787147045135498
757,128,3.0,3.882662773132324
854,257,3.0,3.7093913555145264
271,690,4.0,3.4853339195251465
62,217,2.0,3.4004669189453125
719,778,3.0,3.6045868396759033
845,302,3.0,4.13621711730957
24,421,5.0,3.570317506790161
401,603,4.0,4.4490227699279785
514,152,4.0,3.5412001609802246
92,1095,2.0,2.4563634395599365
371,663,5.0,3.8842577934265137
450,734,2.0,2.600376605987549
709,288,5.0,3.466036319732666
574,358,2.0,2.4124855995178223
911,381,5.0,3.58868670463562
537,302,4.0,4.136178016662598
405,667,1.0,2.2726938724517822
900,1132,1.0,2.9446465969085693
716,162,4.0,3.4459311962127686
1,263,1.0,2.50136137008667
880,791,2.0,1.5489133596420288
87,385,5.0,3.277346134185791
435,246,5.0,4.051982879638672
318,69,5.0,3.614408493041992
360,15,3.0,3.47249436378479
552,288,2.0,3.465994358062744
67,405,5.0,3.197565793991089
116,249,2.0,3.122612237930298
349,325,3.0,2.151547431945801
751,418,5.0,3.534158706665039
653,185,2.0,4.329946517944336
327,313,4.0,4.431267738342285
334,182,3.0,4.115625858306885
184,1006,3.0,2.3863983154296875
659,316,4.0,4.403134346008301
125,367,4.0,3.391129732131958
201,206,2.0,3.5698986053466797
311,1297,4.0,2.627473831176758
644,871,4.0,2.507835865020752
401,161,2.0,3.5494327545166016
757,176,5.0,4.111293792724609
836,324,4.0,3.132753849029541
10,127,5.0,4.256927967071533
643,218,3.0,3.6338798999786377
244,762,3.0,3.247255802154541
504,942,4.0,3.6262943744659424
791,9,5.0,3.8491275310516357
3,294,2.0,3.1487784385681152
758,547,5.0,3.419083595275879
367,176,5.0,4.11114501953125
255,322,2.0,3.271207571029663
921,845,4.0,3.3586056232452393
52,258,5.0,3.716622829437256
648,862,1.0,2.5444416999816895
151,675,2.0,3.765772581100464
442,177,4.0,3.782747268676758
417,742,2.0,3.9073078632354736
660,80,1.0,2.6986517906188965
833,174,2.0,4.167902946472168
328,200,4.0,3.7336394786834717
429,8,3.0,4.069395065307617
157,1244,3.0,3.547083616256714
276,85,3.0,2.8703718185424805
817,222,4.0,3.7372303009033203
708,181,5.0,4.05239725112915
852,405,3.0,3.1974854469299316
145,688,4.0,1.620439887046814
72,708,4.0,3.6549625396728516
279,978,1.0,2.906996965408325
407,211,4.0,3.889249801635742
729,748,4.0,3.1110339164733887
524,549,4.0,3.715568780899048
804,23,4.0,3.940495729446411
634,14,3.0,3.90629506111145
617,1316,1.0,2.851794481277466
881,401,1.0,3.1907215118408203
554,220,3.0,3.612365484237671
394,109,4.0,2.9343371391296387
806,475,4.0,4.044083118438721
280,595,3.0,3.4277939796447754
182,121,3.0,3.649956703186035
130,566,4.0,3.6742043495178223
863,752,4.0,3.1042640209198
318,318,5.0,4.678910732269287
188,510,3.0,3.9404449462890625
59,183,5.0,4.077609539031982
10,651,4.0,3.958463430404663
241,300,4.0,3.782982587814331
267,1145,3.0,2.701172351837158
160,195,4.0,3.728982925415039
374,952,2.0,3.035900115966797
893,77,4.0,3.369668960571289
663,1119,3.0,3.9284913539886475
279,257,5.0,3.70951247215271
213,31,4.0,3.638742446899414
314,42,5.0,3.4313206672668457
698,431,1.0,3.395556926727295
8,188,5.0,3.6766867637634277
520,300,4.0,3.7828688621520996
582,919,5.0,3.609834909439087
911,399,5.0,3.227597713470459
546,118,5.0,3.463134527206421
293,356,3.0,3.4484665393829346
486,289,3.0,2.9527766704559326
361,781,2.0,3.380819797515869
758,197,3.0,4.055202484130859
385,900,4.0,3.4866387844085693
783,264,4.0,2.3137238025665283
916,476,2.0,3.1327931880950928
83,274,4.0,3.664860963821411
629,984,3.0,2.994652032852173
405,658,4.0,3.42268705368042
661,52,4.0,3.63466215133667
922,71,4.0,3.8662235736846924
417,399,3.0,3.227199077606201
588,15,5.0,3.472172260284424
653,780,2.0,3.167109489440918
426,633,4.0,3.946399211883545
561,1294,1.0,3.670879602432251
178,193,4.0,3.9765148162841797
437,69,2.0,3.614832639694214
847,434,3.0,4.020106792449951
128,869,3.0,2.942229747772217
70,449,2.0,2.942032814025879
215,496,5.0,3.8613193035125732
506,47,4.0,3.4134252071380615
601,842,1.0,3.451564073562622
339,174,4.0,4.16800594329834
835,194,4.0,3.9064745903015137
532,298,4.0,3.56050443649292
913,79,4.0,4.024105072021484
329,245,3.0,3.248431921005249
796,118,4.0,3.4638774394989014
943,79,5.0,4.024111270904541
401,64,3.0,4.430646896362305
145,88,5.0,3.409329652786255
286,184,3.0,3.5055267810821533
29,259,4.0,2.6657965183258057
666,649,3.0,3.641066312789917
271,62,2.0,3.2352497577667236
871,202,4.0,3.7138819694519043
299,710,4.0,3.586559534072876
405,313,4.0,4.4310455322265625
102,515,1.0,4.007389545440674
747,418,5.0,3.5342111587524414
857,892,3.0,2.6133885383605957
406,474,5.0,4.060011386871338
398,135,3.0,3.5882909297943115
6,173,5.0,4.122432708740234
125,401,4.0,3.1905031204223633
615,332,2.0,3.570927381515503
589,327,3.0,3.392833709716797
635,742,3.0,3.907748222351074
773,168,5.0,4.03866720199585
882,133,5.0,3.875065565109253
189,1098,4.0,3.509098529815674
7,613,4.0,3.7913012504577637
648,39,3.0,2.9961695671081543
141,15,5.0,3.4722111225128174
918,485,3.0,3.8884124755859375
116,350,3.0,3.6350927352905273
538,317,4.0,3.9405629634857178
892,182,5.0,4.115952968597412
498,251,3.0,4.523904323577881
388,871,2.0,2.5078039169311523
45,7,3.0,3.844180107116699
790,233,3.0,3.2666122913360596
790,402,2.0,3.5099947452545166
151,197,5.0,4.055118560791016
499,664,3.0,3.3756582736968994
332,328,5.0,3.474608898162842
343,28,5.0,3.9777045249938965
793,591,4.0,3.370722532272339
174,934,4.0,3.085237979888916
932,1451,5.0,3.9911227226257324
96,170,5.0,3.8228671550750732
610,1,4.0,3.8922390937805176
721,70,3.0,3.6707780361175537
654,216,4.0,3.9714863300323486
20,11,2.0,3.594862461090088
495,478,4.0,4.262889862060547
487,218,2.0,3.633763074874878
586,50,4.0,4.280511379241943
880,100,5.0,3.712972640991211
696,520,5.0,4.248492240905762
875,71,2.0,3.866764545440674
292,405,3.0,3.197542428970337
665,191,3.0,4.173282623291016
450,1603,3.0,3.5312625
690,47,1.0,3.413872480392456
233,174,5.0,4.168078899383545
393,821,3.0,3.1229143142700195
49,588,4.0,3.776188373565674
407,708,3.0,3.6549582481384277
524,781,1.0,3.3805899620056152
85,435,4.0,4.09588098526001
48,647,4.0,3.809403419494629
751,291,3.0,3.5533859729766846
642,826,5.0,2.6899473667144775
92,642,3.0,3.4969942569732666
463,870,2.0,2.9887611865997314
846,640,1.0,3.0167558193206787
246,68,5.0,2.985990285873413
399,302,4.0,4.136196613311768
883,461,5.0,3.876232147216797
367,326,4.0,3.52984881401062
61,323,3.0,3.0761024951934814
506,542,3.0,2.680042266845703
406,435,5.0,4.095763683319092
767,183,4.0,4.077878475189209
268,472,1.0,3.127115249633789
806,407,3.0,2.4911293983459473
555,410,4.0,3.2774975299835205
151,198,4.0,3.843182325363159
271,603,4.0,4.449225902557373
699,495,3.0,3.8591485023498535
533,847,3.0,3.9889233112335205
115,508,5.0,3.5697643756866455
44,692,3.0,3.7549352645874023
655,1143,3.0,4.001740455627441
693,631,3.0,3.6871089935302734
642,416,5.0,3.727661609649658
806,174,5.0,4.1677727699279785
360,521,5.0,3.9045026302337646
201,733,3.0,2.9748382568359375
95,399,4.0,3.227269172668457
913,603,4.0,4.4492034912109375
286,345,4.0,3.7423627376556396
405,949,5.0,3.064891815185547
279,1250,1.0,2.6026546955108643
655,1607,3.0,2.8419716358184814
661,164,4.0,3.425300121307373
385,419,2.0,3.554263114929199
588,94,2.0,3.506211042404175
500,531,3.0,4.272711753845215
193,153,4.0,3.7634592056274414
903,47,5.0,3.414029121398926
246,802,1.0,3.1475236415863037
109,210,5.0,3.8686933517456055
151,1101,4.0,3.626405715942383
467,108,4.0,3.277411699295044
925,200,2.0,3.733140468597412
917,278,3.0,3.328667640686035
479,100,3.0,3.7130982875823975
890,675,5.0,3.7656776905059814
269,792,4.0,3.951190948486328
730,15,4.0,3.472398519515991
343,189,4.0,4.318221569061279
22,258,5.0,3.7162444591522217
793,824,3.0,2.641710042953491
336,405,3.0,3.1975226402282715
85,328,3.0,3.4751479625701904
465,48,3.0,3.9504854679107666
715,83,4.0,4.005350112915039
870,219,2.0,2.9237143993377686
65,28,4.0,3.9779036045074463
530,183,4.0,4.077788829803467
187,433,4.0,3.4366767406463623
665,237,3.0,3.9339702129364014
743,297,5.0,4.012946128845215
457,553,5.0,3.314091920852661
347,317,1.0,3.940269947052002
1,193,4.0,3.9764058589935303
144,22,5.0,3.9509966373443604
458,182,4.0,4.1157402992248535
346,322,3.0,3.271705389022827
21,742,3.0,3.9074578285217285
932,434,5.0,4.0201544761657715
562,114,1.0,4.012588977813721
660,402,3.0,3.5099668502807617
26,455,3.0,3.3852884769439697
81,124,3.0,3.7637503147125244
280,725,3.0,2.515153169631958
426,185,5.0,4.329875946044922
234,4,4.0,3.7979111671447754
493,154,4.0,3.8012964725494385
377,689,3.0,3.2191951274871826
305,748,3.0,3.1110448837280273
200,62,5.0,3.234569787979126
537,950,3.0,3.2302422523498535
843,413,2.0,2.5282418727874756
396,148,4.0,3.1444215774536133
118,172,5.0,4.424182415008545
632,1028,2.0,3.0418341159820557
445,204,3.0,3.7881100177764893
932,1512,5.0,2.7591376304626465
652,245,4.0,3.2481422424316406
251,1028,3.0,3.041841506958008
748,89,5.0,4.200979232788086
881,685,2.0,3.341987133026123
868,755,4.0,3.2039794921875
665,15,4.0,3.472551107406616
90,528,5.0,4.121150016784668
731,427,5.0,4.495567798614502
745,8,4.0,4.069420337677002
451,243,4.0,2.786241054534912
896,732,4.0,3.647045612335205
438,100,4.0,3.7129452228546143
552,405,3.0,3.197343587875366
311,662,4.0,3.572659969329834
915,301,2.0,3.2011609077453613
242,291,3.0,3.553605556488037
90,447,5.0,3.745244264602661
297,288,3.0,3.4660723209381104
313,576,3.0,2.8405802249908447
468,461,4.0,3.876288890838623
777,1079,2.0,2.5189335346221924
382,357,4.0,4.341894626617432
699,112,3.0,2.6572659015655518
232,921,4.0,3.8312149047851562
746,385,5.0,3.277291774749756
425,355,3.0,3.0523488521575928
709,68,5.0,2.986121416091919
185,285,5.0,4.475557804107666
753,22,4.0,3.9511513710021973
43,580,3.0,3.2965950965881348
421,7,3.0,3.8443827629089355
399,237,3.0,3.933781623840332
345,1160,3.0,3.9339303970336914
535,187,2.0,4.31190824508667
624,1059,1.0,2.8395791053771973
537,127,5.0,4.25677490234375
709,561,3.0,3.0550377368927
113,255,5.0,3.22157621383667
63,268,3.0,3.8528635501861572
41,98,4.0,4.41190242767334
734,482,2.0,3.9948747158050537
863,322,1.0,3.2717480659484863
186,291,4.0,3.5536723136901855
409,484,4.0,4.1525750160217285
504,490,4.0,3.9308295249938965
755,323,4.0,3.076056718826294
551,326,4.0,3.529895782470703
319,350,3.0,3.6350600719451904
181,335,1.0,2.4918951988220215
165,372,5.0,3.046638250350952
99,406,3.0,2.403240919113159
886,799,1.0,3.5500805377960205
343,382,3.0,3.710782527923584
5,447,3.0,3.744945526123047
62,227,1.0,3.264497756958008
270,713,5.0,3.5343570709228516
796,89,5.0,4.20100736618042
280,219,2.0,2.9237442016601562
643,67,4.0,2.923466682434082
586,939,4.0,3.923955202102661
222,293,3.0,3.704684019088745
205,242,4.0,4.093081951141357
21,448,4.0,3.6070542335510254
91,134,4.0,4.336270332336426
194,186,5.0,3.7569828033447266
561,589,3.0,4.334551811218262
931,315,5.0,4.292801856994629
867,529,5.0,3.8992486000061035
705,99,3.0,3.325589418411255
374,406,3.0,2.403190851211548
665,527,3.0,4.0888519287109375
270,535,5.0,2.829308032989502
496,774,5.0,2.7970292568206787
698,258,3.0,3.716595411300659
805,226,3.0,3.276909589767456
43,174,4.0,4.167576313018799
441,15,3.0,3.472465991973877
476,238,3.0,3.7753279209136963
91,331,5.0,3.7886240482330322
490,475,4.0,4.044297218322754
835,488,5.0,4.1861982345581055
345,258,4.0,3.716078281402588
716,1,5.0,3.8921737670898438
896,471,3.0,3.384127140045166
94,391,3.0,2.9420578479766846
49,501,3.0,3.3682312965393066
901,521,2.0,3.904414415359497
658,429,4.0,3.9219610691070557
389,454,2.0,3.0585968494415283
887,832,2.0,2.405284881591797
363,591,4.0,3.3702409267425537
608,83,5.0,4.005302429199219
598,323,4.0,3.0763471126556396
314,95,5.0,3.7954800128936768
682,65,3.0,4.06955623626709
291,824,4.0,2.64186429977417
286,139,3.0,3.1137356758117676
516,902,5.0,4.19400691986084
347,77,5.0,3.369879961013794
690,746,2.0,3.301433801651001
459,934,3.0,3.085519313812256
117,176,5.0,4.11123514175415
318,485,5.0,3.88799786567688
545,944,4.0,3.0546462535858154
303,41,5.0,3.0355629920959473
315,1065,4.0,3.5487101078033447
615,514,5.0,3.667991876602173
160,211,4.0,3.8885982036590576
782,1105,3.0,2.7044529914855957
639,242,4.0,4.093157768249512
514,257,4.0,3.709320068359375
436,157,5.0,3.9633986949920654
314,54,4.0,3.065314531326294
24,919,3.0,3.609988212585449
110,56,1.0,4.081305503845215
217,50,1.0,4.280726909637451
372,292,5.0,3.071319818496704
592,170,5.0,3.8231847286224365
234,287,3.0,3.493795394897461
896,302,2.0,4.136059284210205
865,588,2.0,3.776188611984253
448,360,4.0,3.488157033920288
111,313,4.0,4.431060791015625
771,222,2.0,3.7373170852661133
95,78,3.0,2.240884780883789
655,258,2.0,3.7165932655334473
837,845,4.0,3.3584656715393066
442,164,2.0,3.4250552654266357
561,1059,1.0,2.8394932746887207
383,319,2.0,3.2135396003723145
387,289,1.0,2.952828884124756
823,101,3.0,3.30480694770813
24,173,5.0,4.122379779815674
669,125,3.0,3.654799222946167
881,95,4.0,3.7962825298309326
425,176,3.0,4.111396789550781
874,305,4.0,3.810845136642456
92,552,3.0,2.930203437805176
268,1314,2.0,2.595827102661133
554,100,3.0,3.713026762008667
862,141,4.0,3.6042227745056152
130,111,5.0,3.714625358581543
727,88,5.0,3.409048080444336
223,596,3.0,3.2801077365875244
659,602,4.0,3.9825949668884277
694,161,4.0,3.549604892730713
325,2,1.0,3.29443621635437
92,1042,3.0,2.9685118198394775
320,1052,2.0,2.53149151802063
429,520,3.0,4.248412609100342
537,604,3.0,4.2482590675354
644,255,4.0,3.2220494747161865
213,229,4.0,2.8973913192749023
843,498,2.0,4.4139251708984375
666,443,4.0,3.776162624359131
766,82,3.0,3.8671562671661377
541,121,3.0,3.649531126022339
393,538,3.0,3.0920491218566895
222,559,3.0,2.7561631202697754
270,1014,4.0,3.2702791690826416
454,326,4.0,3.5298404693603516
38,450,1.0,2.658799171447754
91,603,5.0,4.449203968048096
214,132,5.0,4.122271537780762
276,406,2.0,2.4032325744628906
746,96,4.0,4.130736827850342
896,118,2.0,3.463642120361328
416,100,5.0,3.713059425354004
457,51,5.0,3.421461582183838
271,462,4.0,3.827298879623413
864,1109,4.0,3.374793767929077
647,173,5.0,4.122148513793945
705,144,3.0,3.7759430408477783
527,124,4.0,3.7639222145080566
35,333,4.0,3.628845453262329
218,194,3.0,3.9064953327178955
279,382,4.0,3.710966110229492
363,137,5.0,4.021307468414307
532,229,5.0,2.8974924087524414
795,168,5.0,4.0388665199279785
795,58,4.0,3.9051456451416016
308,9,4.0,3.8484227657318115
771,477,5.0,3.1434011459350586
7,582,5.0,3.6839241981506348
373,100,3.0,3.712803363800049
356,748,4.0,3.1109514236450195
435,111,3.0,3.715885877609253
92,220,1.0,3.6120903491973877
389,583,2.0,3.462053060531616
373,488,3.0,4.185855865478516
620,313,5.0,4.430831432342529
313,651,3.0,3.9583399295806885
85,639,3.0,3.8404757976531982
567,654,5.0,3.989763021469116
409,528,4.0,4.121172904968262
796,765,3.0,2.2751455307006836
150,458,4.0,3.056149959564209
102,502,3.0,3.3214213848114014
298,514,4.0,3.6677916049957275
83,31,5.0,3.6384100914001465
417,83,5.0,4.004944324493408
880,2,3.0,3.294797420501709
643,447,4.0,3.7451725006103516
244,301,2.0,3.201000928878784
454,942,2.0,3.6262454986572266
727,232,3.0,2.9964661598205566
896,504,3.0,3.303502082824707
600,161,4.0,3.548269510269165
655,961,3.0,3.5453696250915527
497,553,2.0,3.3136260509490967
592,125,2.0,3.654772996902466
13,467,5.0,3.6762750148773193
112,315,5.0,4.29249906539917
637,866,3.0,3.331678867340088
11,746,4.0,3.301496744155884
429,483,5.0,4.730415344238281
830,633,4.0,3.946284055709839
284,328,4.0,3.4744338989257812
184,602,4.0,3.9827351570129395
222,276,5.0,3.830289602279663
796,1040,3.0,2.668729305267334
457,507,4.0,3.6607370376586914
334,716,3.0,3.3850533962249756
354,489,4.0,4.4369072914123535
92,826,2.0,2.6897196769714355
321,657,4.0,4.250117301940918
378,197,3.0,4.054996967315674
567,182,5.0,4.115840435028076
708,151,4.0,3.9200356006622314
174,383,1.0,2.1033616065979004
428,310,4.0,3.369028329849243
616,346,3.0,3.5223684310913086
567,478,5.0,4.2628021240234375
474,1113,3.0,3.7179665565490723
222,98,4.0,4.411215782165527
87,576,3.0,2.8406805992126465
576,257,4.0,3.7094929218292236
524,476,3.0,3.1325621604919434
840,645,3.0,3.6530978679656982
770,129,5.0,4.022940158843994
323,222,3.0,3.737571954727173
186,1033,3.0,2.9261972904205322
177,221,3.0,3.59413480758667
533,755,3.0,3.20442271232605
67,1,3.0,3.8922970294952393
730,276,3.0,3.830787181854248
731,14,3.0,3.9065585136413574
59,92,5.0,3.3956167697906494
374,294,2.0,3.148648738861084
432,288,5.0,3.4660089015960693
889,217,4.0,3.400482416152954
299,811,4.0,4.033968925476074
761,1,1.0,3.8922598361968994
889,151,3.0,3.9198238849639893
716,631,5.0,3.687044620513916
537,652,3.0,4.073101997375488
686,50,4.0,4.280419826507568
453,82,3.0,3.8672947883605957
772,323,4.0,3.076218605041504
379,285,5.0,4.47561502456665
846,82,2.0,3.86712908744812
470,286,4.0,3.7927873134613037
373,213,4.0,3.7849745750427246
466,33,4.0,3.6868648529052734
59,1109,3.0,3.3746497631073
556,243,1.0,2.7864198684692383
579,381,3.0,3.588366985321045
655,1462,3.0,3.820056915283203
530,333,3.0,3.6289494037628174
13,845,3.0,3.358424425125122
59,702,5.0,2.7770988941192627
82,70,4.0,3.6707444190979004
698,515,4.0,4.007885456085205
623,222,4.0,3.737661838531494
660,98,4.0,4.411834239959717
102,578,2.0,3.0695066452026367
83,546,4.0,2.888068675994873
239,650,5.0,3.4759392738342285
901,1620,5.0,3.157334804534912
311,570,4.0,3.0781545639038086
346,597,3.0,3.231447219848633
123,462,4.0,3.8271968364715576
10,693,4.0,3.695327043533325
798,1102,4.0,1.322371006011963
332,255,4.0,3.2217068672180176
868,186,2.0,3.757071018218994
325,195,2.0,3.7290563583374023
592,336,1.0,2.780492067337036
82,678,1.0,2.7218101024627686
942,282,5.0,3.8174045085906982
896,239,4.0,3.4859859943389893
244,1150,4.0,3.4807093143463135
268,732,3.0,3.6472702026367188
495,9,5.0,3.848980188369751
635,1,4.0,3.8922946453094482
379,174,5.0,4.1680192947387695
255,982,2.0,3.13085675239563
343,458,5.0,3.056537389755249
895,1014,3.0,3.2709200382232666
425,326,1.0,3.5300729274749756
56,1091,2.0,2.7585344314575195
56,153,4.0,3.7635910511016846
154,640,5.0,3.0173277854919434
516,515,4.0,4.007917881011963
487,17,3.0,3.2187371253967285
787,345,3.0,3.740614652633667
648,820,2.0,2.8806183338165283
699,325,5.0,2.1515583992004395
345,286,3.0,3.7922191619873047
758,69,5.0,3.6148109436035156
479,24,3.0,3.5447163581848145
862,423,4.0,4.083432674407959
73,56,4.0,4.082893371582031
207,1012,3.0,3.454061508178711
207,117,3.0,3.5469698905944824
805,331,4.0,3.7883105278015137
911,625,5.0,3.089101791381836
863,304,3.0,3.773409366607666
543,474,5.0,4.05989933013916
916,720,2.0,3.159801721572876
327,81,4.0,3.805596113204956
667,313,3.0,4.431249141693115
747,1098,4.0,3.5089480876922607
392,1143,4.0,4.001766204833984
6,511,5.0,4.096019268035889
781,322,2.0,3.2718558311462402
514,483,4.0,4.730224132537842
659,855,2.0,3.7358243465423584
276,1145,2.0,2.7011547088623047
721,323,3.0,3.0759472846984863
44,260,4.0,2.633734941482544
92,411,4.0,3.122197151184082
236,187,3.0,4.311926364898682
738,118,3.0,3.463881254196167
864,53,4.0,3.0759778022766113
664,462,4.0,3.827272891998291
416,448,3.0,3.6072838306427
551,765,1.0,2.2750446796417236
626,333,1.0,3.6290369033813477
741,66,3.0,3.669746160507202
179,345,1.0,3.742361545562744
514,385,3.0,3.277202606201172
314,5,4.0,3.3501086235046387
308,736,3.0,4.112918376922607
600,1188,3.0,2.6978440284729004
456,1421,3.0,3.061685085296631
593,747,4.0,3.4439756870269775
287,28,5.0,3.9777719974517822
524,467,4.0,3.676236152648926
311,402,4.0,3.510009527206421
474,181,5.0,4.05233907699585
45,24,3.0,3.5445268154144287
250,23,4.0,3.9404218196868896
532,570,4.0,3.0781939029693604
374,552,4.0,2.9304513931274414
627,941,3.0,2.8587703704833984
373,94,2.0,3.5062477588653564
13,610,2.0,3.640408515930176
843,495,3.0,3.858827829360962
283,866,3.0,3.331864833831787
551,274,2.0,3.6651251316070557
892,596,3.0,3.280042886734009
288,632,4.0,3.9724528789520264
357,222,5.0,3.737074851989746
234,675,4.0,3.765747547149658
184,276,4.0,3.8309290409088135
286,208,4.0,3.7746379375457764
58,1100,2.0,2.587285280227661
123,135,5.0,3.5883288383483887
683,308,3.0,2.953484058380127
345,678,2.0,2.721801996231079
200,243,3.0,2.7858080863952637
465,257,4.0,3.7091236114501953
664,514,5.0,3.6680164337158203
803,683,1.0,2.6978988647460938
609,125,4.0,3.6548242568969727
5,379,3.0,3.3588008880615234
574,100,5.0,3.713087558746338
70,265,4.0,3.827397584915161
90,430,3.0,3.917501211166382
305,48,5.0,3.9508073329925537
856,312,2.0,3.37158203125
506,176,5.0,4.110737323760986
637,280,2.0,3.356353759765625
524,228,3.0,3.833914041519165
596,123,2.0,3.2459986209869385
435,156,4.0,4.153975963592529
830,554,5.0,2.7872421741485596
402,764,3.0,2.4316751956939697
710,418,3.0,3.5343096256256104
186,568,4.0,3.347292184829712
234,702,2.0,2.777123212814331
653,357,4.0,4.342040538787842
303,268,5.0,3.852264642715454
866,300,1.0,3.7830100059509277
919,1014,4.0,3.2708094120025635
916,281,3.0,3.1697802543640137
802,669,1.0,1.3383928537368774
935,117,4.0,3.5466954708099365
506,951,3.0,3.0610849857330322
299,97,4.0,3.7767295837402344
698,640,2.0,3.017307758331299
537,181,2.0,4.052250385284424
405,514,1.0,3.6678812503814697
938,50,5.0,4.280431270599365
313,168,3.0,4.039009094238281
290,222,4.0,3.736818552017212
823,625,4.0,3.0889570713043213
160,1073,4.0,3.920374870300293
435,1151,1.0,2.1821746826171875
804,260,2.0,2.633669376373291
548,343,4.0,3.0916473865509033
611,305,4.0,3.810570001602173
118,413,4.0,2.5281929969787598
448,292,4.0,3.0713913440704346
916,710,3.0,3.586581230163574
805,258,3.0,3.716262102127075
359,246,3.0,4.052073001861572
889,1079,2.0,2.518810272216797
222,432,3.0,4.098217487335205
456,405,1.0,3.1975693702697754
913,289,5.0,2.9529786109924316
363,735,3.0,3.787731885910034
279,1219,3.0,2.9895596504211426
222,501,2.0,3.3678436279296875
59,226,4.0,3.277043581008911
881,1124,4.0,3.907428026199341
194,404,3.0,3.7076663970947266
776,525,2.0,3.932036876678467
348,685,4.0,3.3418288230895996
707,660,5.0,3.979771137237549
70,202,4.0,3.713742971420288
865,118,1.0,3.4637320041656494
417,582,3.0,3.6837387084960938
130,28,4.0,3.9762754440307617
420,319,4.0,3.21345591545105
334,99,4.0,3.3252813816070557
181,938,1.0,3.4000768661499023
210,684,3.0,3.711139678955078
518,717,5.0,3.1002495288848877
385,429,4.0,3.921996831893921
373,58,4.0,3.905076503753662
447,56,5.0,4.082713603973389
263,163,5.0,3.290999174118042
536,189,5.0,4.318146705627441
99,751,4.0,3.2745625972747803
532,480,5.0,4.354991436004639
195,433,3.0,3.4366345405578613
195,1193,4.0,3.6146395206451416
263,543,5.0,3.719478130340576
780,659,4.0,4.2833075523376465
49,401,2.0,3.1907427310943604
643,181,3.0,4.0522661209106445
698,211,2.0,3.889272928237915
185,237,4.0,3.9338314533233643
901,403,2.0,3.5353739261627197
508,173,4.0,4.122426986694336
698,483,3.0,4.730422496795654
417,747,3.0,3.443664073944092
493,89,4.0,4.200949668884277
821,459,5.0,3.653289556503296
532,241,5.0,3.222297191619873
747,443,5.0,3.7759783267974854
774,168,1.0,4.038672924041748
393,941,4.0,2.8588430881500244
890,671,5.0,3.5180370807647705
537,1400,2.0,3.437501907348633
59,45,5.0,4.117671966552734
321,435,5.0,4.095805644989014
852,259,4.0,2.6656999588012695
472,255,5.0,3.222104549407959
670,615,3.0,3.799311637878418
756,300,4.0,3.783184289932251
643,679,3.0,3.344058036804199
504,225,4.0,2.8988664150238037
479,340,1.0,3.860422372817993
609,352,1.0,1.8763208389282227
42,925,4.0,3.525691509246826
303,9,5.0,3.8484480381011963
417,147,4.0,3.46048903465271
406,176,5.0,4.11129903793335
741,54,3.0,3.066063404083252
346,180,5.0,3.760333299636841
880,473,3.0,3.093902349472046
913,656,3.0,4.2028374671936035
130,944,4.0,3.053534746170044
311,700,3.0,2.44785737991333
179,321,1.0,2.9973409175872803
754,676,3.0,3.5467405319213867
250,175,5.0,3.705662488937378
246,1188,3.0,2.6985654830932617
417,216,3.0,3.9709858894348145
234,432,4.0,4.098675727844238
7,565,4.0,2.9523532390594482
92,408,4.0,4.074371337890625
682,1228,1.0,2.2465908527374268
181,1370,1.0,2.729142427444458
450,64,4.0,4.430681228637695
6,246,3.0,4.052277088165283
338,514,5.0,3.6680092811584473
864,174,5.0,4.168010711669922
11,123,3.0,3.245944023132324
18,959,3.0,3.522202491760254
846,525,4.0,3.9313011169433594
663,845,3.0,3.358682155609131
593,49,3.0,3.485783576965332
642,410,1.0,3.2774293422698975
429,469,4.0,3.688321590423584
269,44,3.0,3.4524972438812256
796,28,3.0,3.977844476699829
23,530,4.0,4.131724834442139
178,511,5.0,4.0958428382873535
592,313,5.0,4.431197643280029
918,704,4.0,3.0203661918640137
398,70,4.0,3.6711180210113525
940,14,3.0,3.906599521636963
416,1226,3.0,2.907578706741333
663,315,4.0,4.292870044708252
209,813,5.0,3.8164327144622803
659,664,4.0,3.3756096363067627
125,615,3.0,3.7988221645355225
619,326,2.0,3.5298736095428467
102,892,2.0,2.6130642890930176
727,401,2.0,3.1905736923217773
489,310,4.0,3.368969440460205
907,762,5.0,3.24739408493042
892,441,3.0,2.3701345920562744
355,1429,4.0,2.6036317348480225
534,824,4.0,2.6416571140289307
253,64,5.0,4.430878162384033
627,258,4.0,3.716456890106201
496,228,1.0,3.833686113357544
211,263,3.0,2.5014841556549072
795,554,3.0,2.787144422531128
189,97,4.0,3.776716709136963
742,475,4.0,4.044317245483398
269,59,4.0,3.972166061401367
