user_id,movie_id,rating,cbf_score
750,1280,1.0,3.020210748805698
426,404,3.0,3.5728463017389327
37,825,2.0,3.4874148207036177
346,94,3.0,2.9000010638559734
405,942,1.0,1.8198608007507096
918,923,4.0,3.6753979976977496
389,1041,3.0,3.587718906620459
804,215,5.0,3.6881998762652453
452,856,4.0,3.4932948910335075
342,124,4.0,3.114932927194277
43,114,5.0,3.60167289780923
747,695,2.0,3.7758882023609646
104,299,3.0,2.739807725001769
406,196,2.0,3.5627994552823203
181,406,1.0,1.7054099248244752
796,1126,1.0,3.55909398704897
894,971,3.0,3.625433104716862
256,56,3.0,3.951241167926744
84,744,4.0,3.9174864120199833
409,175,4.0,4.083166946217906
716,1101,5.0,4.0586515160067655
484,250,4.0,3.9790013717597534
916,163,3.0,3.3923808312416375
279,901,4.0,3.4103552058983397
459,127,4.0,3.469289456206577
715,732,3.0,3.44920046142431
707,371,3.0,3.504374319264988
22,431,4.0,3.620379810145755
206,333,4.0,2.3245942907119033
38,195,1.0,3.3599877266972253
144,59,4.0,3.5237543261128037
279,7,5.0,3.2735541942057886
757,96,4.0,3.321293615346886
327,1073,2.0,3.096868389676572
782,689,3.0,2.9449655624159132
10,525,5.0,4.508923876333616
793,815,3.0,3.403101059611497
336,25,3.0,2.8293222877636137
10,12,5.0,4.2226553493424435
221,288,3.0,3.2820883474687763
622,1149,3.0,3.656466166918844
788,546,3.0,3.3049920095006815
506,410,2.0,3.307709701256898
59,195,5.0,3.994532524450107
600,265,3.0,3.5513208617065257
648,435,5.0,3.371684205260949
857,24,1.0,3.049783943474825
374,758,1.0,3.3033193777553156
595,591,4.0,2.9232444732128866
851,310,5.0,3.445684418671262
17,9,3.0,3.345640089171869
314,1029,2.0,3.5308676923564124
110,31,3.0,3.3806833193021197
891,25,5.0,4.0084000071945365
493,959,2.0,4.016335735923966
416,713,4.0,3.8189848468650283
586,566,3.0,3.393736583265954
425,1416,3.0,3.0848356477083434
253,198,5.0,3.8965066398863977
130,398,3.0,4.018210721659869
194,1,4.0,2.7042347489765652
922,406,4.0,2.670518540868533
532,402,5.0,4.064524450494157
746,50,5.0,3.359262280140328
59,369,2.0,3.599009881333956
354,792,4.0,3.5482854349543653
666,370,2.0,3.48548096958824
707,815,2.0,3.64394402651522
291,574,1.0,3.747041687337279
1,155,2.0,3.78533610300586
887,183,1.0,4.129114386827002
471,420,1.0,3.032925256370202
347,258,4.0,3.59278838895059
846,540,2.0,3.592957672379841
846,317,3.0,3.7609413398189897
894,582,4.0,3.7255990774429764
301,552,3.0,3.389472129114581
747,845,2.0,3.4746965515061974
892,663,5.0,4.141273366560735
831,210,5.0,3.313191768139174
535,518,5.0,3.8670279321820304
422,339,2.0,3.477339116315572
425,678,1.0,2.9896175629030752
749,205,4.0,4.006331961188357
106,1,4.0,3.5043874352988373
343,1194,4.0,4.0361316163201275
588,56,4.0,3.5744071651861398
693,606,4.0,3.3564561535576214
1,142,2.0,2.901911366947642
481,211,5.0,3.903680341823442
19,313,2.0,3.488284296201321
764,255,4.0,3.4933035356883524
346,88,4.0,3.0152869894390526
401,280,2.0,3.155438905315511
409,156,2.0,3.7493948151606813
190,895,3.0,3.2956769657655105
697,1089,3.0,3.4816100816204094
758,4,4.0,3.79097495695913
374,815,4.0,3.3039772612163323
710,271,3.0,3.375146786048191
298,402,3.0,3.76542946922144
682,783,2.0,3.157612904408726
904,289,5.0,4.150149207483358
407,747,3.0,3.295762996242164
870,77,3.0,3.386448462134343
664,4,4.0,3.5163502525225794
307,227,5.0,3.8372375101150356
13,322,3.0,2.9905413934273883
837,258,4.0,3.006503386451651
250,117,3.0,3.772027240662417
939,931,2.0,4.350064497219313
542,48,5.0,3.5728739501771454
23,405,4.0,3.6296143640910827
303,184,5.0,3.224514691555617
615,269,4.0,3.547565858187714
621,825,3.0,3.841763483157361
1,38,3.0,3.7660364844620258
588,496,3.0,3.8050836308723794
896,250,3.0,3.030449008596846
932,133,4.0,4.120495856457354
843,633,3.0,2.7624119128443954
293,92,4.0,2.922275734486781
707,631,4.0,3.536117573122592
806,1016,1.0,3.4954813202337043
643,790,4.0,3.5722975560611174
731,190,5.0,3.41383578771873
456,100,3.0,3.5105600984472503
542,479,4.0,3.663834813204205
916,431,3.0,3.063437534284434
523,949,5.0,4.441929091289758
886,790,4.0,3.215215150909616
301,250,4.0,3.5597537735089935
465,22,3.0,3.5473130554094365
303,1220,2.0,3.2878443624897495
363,675,3.0,3.0067092444193633
130,1088,2.0,3.9285969815955157
151,736,4.0,3.9660174482457893
104,249,3.0,2.5365216878662555
281,294,3.0,3.0657309184055883
189,659,4.0,4.032124403267759
16,92,4.0,4.3996765770930555
355,358,4.0,3.913474514147204
770,268,5.0,4.146430360080145
407,248,4.0,3.4244493033151073
711,89,5.0,3.217779154623757
846,425,5.0,3.6425225362990656
506,655,4.0,3.6059259934529972
285,455,4.0,3.9313485890447755
297,652,3.0,3.624669095142422
20,69,1.0,3.151831373064264
889,831,2.0,3.5330326044829716
393,1,3.0,3.283150426111683
442,273,4.0,3.066130519791401
531,990,5.0,3.2893730745407437
456,32,4.0,3.51156672875139
459,825,3.0,3.4414222305258595
720,1062,5.0,3.89526433941031
393,22,4.0,3.4099832110903834
288,268,4.0,4.1954745855300395
782,299,3.0,2.861311037884652
927,367,5.0,3.4369240597832227
95,436,5.0,2.8528771866869085
805,709,4.0,3.1288346030396483
13,776,2.0,3.2914098563113114
144,183,4.0,3.3171992090640314
2,19,3.0,4.082774848972158
606,150,4.0,3.8269275466924197
773,2,3.0,2.69611095902935
727,553,2.0,3.0778609205190217
788,229,3.0,3.215904860692684
688,259,5.0,4.9456810300371705
308,642,5.0,3.777371258118665
59,443,5.0,3.9496976643008908
655,502,4.0,2.939612331377052
118,23,5.0,4.6120319867251895
624,147,4.0,3.383113067362457
327,686,4.0,3.2325774094287287
699,323,4.0,3.003559471482542
846,723,2.0,3.6589013910945374
326,82,3.0,3.4999095587964595
529,332,4.0,3.6220378416088193
653,1210,2.0,2.889392687741859
640,92,4.0,4.267773245608395
543,550,2.0,3.4069356328833127
529,264,2.0,3.6753342633391117
334,239,3.0,3.5413468093337466
64,8,4.0,3.4945583973112195
234,141,3.0,2.9737710247377755
666,1045,4.0,3.8836630585463734
569,258,5.0,3.35281949579854
741,17,2.0,3.197640366283028
269,58,2.0,3.1007340006303865
111,326,3.0,3.248439296868055
60,525,5.0,4.259797971819569
617,647,3.0,2.9918315373832542
214,478,4.0,3.7095636236613423
562,1039,4.0,3.6443404696501407
308,522,3.0,3.844812927886857
326,608,4.0,3.465824694084723
195,55,4.0,3.432045129948169
44,249,4.0,3.702529476357546
222,869,3.0,2.941835671855042
73,96,2.0,3.7136633701077586
113,277,3.0,3.7894874094937965
486,1611,3.0,3.1056802260990604
541,174,4.0,3.6475139984192495
621,810,3.0,3.704360434799153
130,227,3.0,4.013961992472591
379,575,2.0,3.9735822714311726
405,1037,3.0,2.1942743690614535
144,193,4.0,3.6209083608123285
749,85,4.0,3.617703792432632
749,621,3.0,3.8618717427514118
922,230,4.0,3.605743869357155
266,286,4.0,3.187646465021938
716,419,5.0,3.9679608099906125
312,573,5.0,4.374502302134305
655,1,2.0,2.724152066339958
109,542,3.0,3.4656603961323618
599,220,5.0,3.908944551592092
201,551,1.0,2.763994463858609
118,513,5.0,4.523283231426311
748,143,3.0,3.4506722790951554
862,200,5.0,4.128038033474417
429,806,2.0,3.414516161518173
69,124,4.0,3.7274189513117
64,288,4.0,3.332333687067935
314,204,5.0,3.670595104905223
904,732,3.0,3.578996575719076
13,27,3.0,2.922168893238686
178,739,4.0,3.795091750589524
385,529,4.0,3.565748907512209
62,230,2.0,3.4164634914565792
653,702,3.0,2.3039889327545224
267,483,5.0,4.197367574083804
144,64,5.0,3.6235257657517472
734,479,4.0,3.7517150770307355
751,85,3.0,3.4280144783473627
44,55,4.0,3.55984874642359
181,832,1.0,1.5840032873697112
466,121,3.0,3.6485641521085714
508,121,2.0,3.6194061917334084
181,1215,1.0,1.6619653298710781
771,381,3.0,3.986821770297621
743,744,5.0,3.442382478082946
881,748,3.0,3.4920870673848534
715,39,3.0,3.3305189697795874
60,665,4.0,4.151093850034744
451,360,3.0,2.7615366515704807
435,542,1.0,3.275587160511715
59,11,5.0,4.069468420360987
389,1197,3.0,3.4921725570658713
495,768,3.0,3.780848909108824
43,735,4.0,3.718070088515441
301,660,4.0,3.7391881226175894
85,709,5.0,3.580943981875343
590,591,3.0,3.4523923963861707
455,924,3.0,3.4861943724888844
470,248,3.0,3.2967257998595705
423,696,3.0,3.427808271836283
233,269,5.0,4.467152223534446
413,302,2.0,3.1444207034034872
804,1101,3.0,3.7667904115581523
712,495,4.0,3.9620070427223406
677,129,5.0,3.3874293255861914
551,292,3.0,4.092253125454963
627,586,3.0,3.3188654697297744
329,50,4.0,3.653736537489486
328,73,4.0,3.3280013212819752
320,210,5.0,3.784266568360481
889,59,4.0,3.312931028463546
305,228,2.0,3.3965560863082818
54,151,2.0,3.690017516409977
497,109,4.0,3.1403898562766
295,194,4.0,4.236787307382225
357,283,5.0,4.230632974114529
493,806,3.0,3.9307649872919375
343,48,3.0,3.8047996115184843
500,1009,4.0,3.3105225893592376
113,874,5.0,3.9263017381078913
174,949,5.0,4.106659930647061
496,418,3.0,2.57295501230472
379,385,2.0,3.87032339378325
459,15,4.0,3.7207018352232666
275,226,3.0,3.1664532458630075
766,663,5.0,3.5338588698074287
394,56,5.0,3.635050847151689
1,206,4.0,3.575331317393313
332,841,4.0,4.050952921802026
293,955,2.0,2.870164824776904
445,295,1.0,1.8637322659247324
194,488,3.0,3.493619923445789
71,64,4.0,4.001116032897782
301,68,4.0,3.483116526414564
227,274,4.0,3.468071386822776
291,1083,3.0,3.7471527795208677
387,625,2.0,3.4046891265537753
60,602,4.0,3.910003541896186
49,713,3.0,2.894787205937176
301,69,5.0,3.509420255041156
295,84,2.0,4.056924744034238
62,554,1.0,3.1719359522568347
354,283,4.0,3.7112783654991284
463,1,1.0,2.5889058792903707
464,293,5.0,4.2097249959246605
777,196,5.0,4.274085862885774
435,636,4.0,3.2531918814946916
838,302,4.0,3.939256279923995
390,300,5.0,3.8419467830471388
757,71,4.0,3.448113397310064
339,511,5.0,4.111449549124052
650,654,3.0,3.41765031319285
320,276,2.0,3.7253132151851753
128,785,2.0,3.7153290296213752
496,660,3.0,3.066042503161875
804,515,5.0,3.8087336263118416
507,879,5.0,4.8449200659959555
450,208,5.0,3.692533501675796
298,864,3.0,3.7456328624120436
244,735,5.0,3.9232293507452667
618,97,5.0,3.263822851406743
82,3,2.0,2.759329929044507
16,761,2.0,4.469830043379634
474,326,3.0,4.189665507960566
234,1462,3.0,3.1088100235368175
392,1258,1.0,3.929272590026392
213,192,5.0,4.505805659293405
728,15,4.0,3.8068835057772272
339,410,2.0,3.8530393834513625
331,223,4.0,3.735111581655524
936,243,2.0,3.4582953661158795
541,1053,3.0,3.517857667060954
477,732,4.0,4.458173204751606
210,28,4.0,4.2159424663738045
62,62,3.0,3.4258842676492747
797,127,4.0,2.8917545794186457
250,628,4.0,4.0217601054306
561,193,3.0,3.1240237699306186
230,266,4.0,3.8403791192795786
592,342,2.0,3.4034356532250682
452,60,1.0,3.08936628423547
176,297,3.0,3.6243477146044816
892,425,5.0,3.920763361168787
109,722,3.0,3.12416249391594
358,584,4.0,4.302998857389871
658,1101,4.0,3.7755530225297975
533,10,2.0,3.410526618360362
363,88,2.0,3.0842920147194506
1,217,3.0,3.6545289654350324
297,603,5.0,3.36223125033913
194,660,3.0,3.136653973009191
187,196,4.0,4.128285526896748
833,89,5.0,3.228120628397376
407,191,5.0,3.684502367919012
393,96,4.0,3.434434520370803
938,763,4.0,3.188434163875143
933,202,2.0,2.3496660505960234
305,505,3.0,3.4365365207892298
932,193,3.0,4.122303992352521
662,276,3.0,3.9878854169447973
606,68,5.0,3.9669957614613907
178,269,4.0,3.4890467268308325
747,427,5.0,4.340590087972086
207,181,3.0,3.1424845291262105
7,275,4.0,3.965688517972155
655,778,2.0,2.830895711755682
200,357,5.0,4.083787860366886
610,51,5.0,3.906115500414299
618,709,2.0,3.1049868312298843
474,468,4.0,4.195191321757459
650,515,4.0,3.23401626316235
877,56,5.0,3.726008195530402
210,174,5.0,4.1520563810420255
444,272,5.0,3.5230669863552344
279,87,1.0,3.3331642649471713
848,97,5.0,4.380130562546172
293,503,4.0,3.2896394297936196
221,27,4.0,3.636647806620121
903,746,2.0,3.725967790686401
405,652,1.0,1.801581922022485
741,79,4.0,3.0712473496613755
25,495,4.0,4.0879836008044546
263,486,4.0,4.259564265723635
239,430,3.0,3.721348934350122
715,89,3.0,3.2615874936724687
389,384,2.0,3.438840578483769
262,625,3.0,3.07955429062346
231,866,3.0,3.711630450244634
110,1210,3.0,3.241639019223622
291,686,5.0,3.6727075022248217
694,519,4.0,4.22863849671099
256,834,3.0,4.067426271921056
494,245,3.0,3.6851862161762936
377,7,4.0,3.856657678909655
749,254,2.0,3.5126358264105573
454,77,4.0,2.875297251270215
136,298,4.0,3.884814391165726
850,663,2.0,4.808993796688376
536,71,5.0,3.8453508737271678
227,106,3.0,3.581076336461743
391,237,4.0,3.4805059187456293
352,175,1.0,3.987820244483404
313,488,5.0,4.029030350973624
823,659,4.0,3.9330953851069594
75,125,3.0,3.037205811908907
655,509,3.0,2.943721229094653
548,25,2.0,3.3783165657710086
385,89,4.0,3.0005396362170895
26,151,3.0,2.9360446873132955
750,271,4.0,3.1533197779596964
717,117,4.0,3.392151263720012
189,512,4.0,4.030276408904661
533,713,2.0,3.3710735011756703
836,327,3.0,3.94726319782969
916,5,3.0,3.332716432465575
655,20,3.0,2.8431029558759016
749,140,3.0,3.568947734396841
213,257,4.0,4.065881448472712
619,118,5.0,3.6501564649875187
463,151,4.0,2.6484291975199374
463,258,5.0,3.1869789325268476
406,481,3.0,3.455149359047617
663,98,5.0,3.5917698724314775
694,530,5.0,4.315208777602214
880,579,3.0,3.2528247586761645
402,408,5.0,3.6293611546130573
532,339,5.0,4.13044421394057
627,162,3.0,3.2109452884172267
314,1145,4.0,3.649617804364114
242,294,4.0,4.796535575267617
379,517,4.0,3.9892475461491848
280,486,5.0,3.71024439418488
591,487,4.0,3.4015068115631464
731,64,5.0,3.1853079794265304
653,230,3.0,3.1365354514875845
222,470,3.0,3.1155439155001634
524,60,5.0,3.598800040773861
181,456,1.0,1.4257869519754982
435,380,3.0,3.264773048760035
230,357,5.0,4.0815173495599435
782,1016,3.0,2.9422118261300287
463,100,4.0,2.8976605075208712
896,554,2.0,2.88877629016065
757,128,3.0,3.280689590022377
854,257,3.0,3.005930240236342
271,690,4.0,3.7568596859552885
62,217,2.0,2.85046468917744
719,778,3.0,3.0940223602856474
845,302,3.0,3.0244040659369333
24,421,5.0,4.384795364036023
401,603,4.0,3.3247424691154235
514,152,4.0,3.960498985588816
92,1095,2.0,3.0448883213889264
371,663,5.0,4.183233150468717
450,734,2.0,3.752435146410962
709,288,5.0,3.507266116958604
574,358,2.0,3.619739371882182
911,381,5.0,3.7415299588642448
537,302,4.0,2.7181761074170754
405,667,1.0,1.8156199883941444
900,1132,1.0,2.6272091799258277
716,162,4.0,3.8179334643404417
1,263,1.0,3.276873140211972
880,791,2.0,3.3573652472998776
87,385,5.0,3.7976219865372642
435,246,5.0,3.7055511687361977
318,69,5.0,3.63389531121246
360,15,3.0,4.198784067972467
552,288,2.0,3.0616587191827374
67,405,5.0,3.8455177044166318
116,249,2.0,2.787139217005882
349,325,3.0,3.0241359451551726
751,418,5.0,3.946962295597896
653,185,2.0,2.8009102426622787
327,313,4.0,3.11836951697047
334,182,3.0,3.7127479868468045
184,1006,3.0,3.6377521665827617
659,316,4.0,3.8406221430511343
125,367,4.0,2.9251877206466514
201,206,2.0,2.8679373436204596
311,1297,4.0,3.7652715834469404
644,871,4.0,4.037418345587213
401,161,2.0,3.038827433962284
757,176,5.0,3.3345984399146844
836,324,4.0,3.864021064312265
10,127,5.0,4.244753821997323
643,218,3.0,3.686478974482712
244,762,3.0,3.4473498820968103
504,942,4.0,3.8163702806480746
791,9,5.0,4.545455333509695
3,294,2.0,2.684426907096532
758,547,5.0,3.831174453344005
367,176,5.0,4.226037514830944
255,322,2.0,2.6660269069072697
921,845,4.0,2.8643421370728013
52,258,5.0,3.9906372433955224
648,862,1.0,3.2318256904595812
151,675,2.0,3.56618848741259
442,177,4.0,2.963933636298452
417,742,2.0,3.1358833692227526
660,80,1.0,2.6734830587423177
833,174,2.0,2.870532824897024
328,200,4.0,3.5026340689486024
429,8,3.0,3.2343872569121705
157,1244,3.0,4.0373755684135135
276,85,3.0,3.2727970645021904
817,222,4.0,3.444124925575367
708,181,5.0,3.4885609296550655
852,405,3.0,3.419184388860584
145,688,4.0,3.3626744621815874
72,708,4.0,4.082596431457907
279,978,1.0,3.4593777672021377
407,211,4.0,3.4807719315847607
729,748,4.0,3.0953967237471827
524,549,4.0,3.576619744773961
804,23,4.0,3.632696090408372
634,14,3.0,3.528872836083151
617,1316,1.0,2.5637273690888063
881,401,1.0,3.262332364099728
554,220,3.0,3.451029489015529
394,109,4.0,3.7906981422154544
806,475,4.0,3.4932669810209904
280,595,3.0,3.5271073401644464
182,121,3.0,4.063246882810725
130,566,4.0,3.970990616220579
863,752,4.0,3.1511393681054245
318,318,5.0,3.6868312147295272
188,510,3.0,4.056529905512374
59,183,5.0,4.141667664772833
10,651,4.0,4.225773096500668
241,300,4.0,3.2321013091363544
267,1145,3.0,3.926336709572965
160,195,4.0,3.754512829404512
374,952,2.0,3.315637482540713
893,77,4.0,3.3109913530423825
663,1119,3.0,3.497462836384271
279,257,5.0,3.4660485415221087
213,31,4.0,4.19272221275627
314,42,5.0,3.5095023242966237
698,431,1.0,3.1643886003325092
8,188,5.0,4.0918263723461
520,300,4.0,2.9062142771433415
582,919,5.0,3.3630721392898884
911,399,5.0,3.8179263669696324
546,118,5.0,3.963044173795033
293,356,3.0,3.050667908239716
486,289,3.0,3.1064040083024196
361,781,2.0,3.7415222451630883
758,197,3.0,3.7744397427238265
385,900,4.0,3.43586979796799
783,264,4.0,3.9219824028673997
916,476,2.0,3.2130797687642616
83,274,4.0,3.375774851082889
629,984,3.0,3.526064536039818
405,658,4.0,1.813756884592781
661,52,4.0,4.021379342245629
922,71,4.0,3.6946738574746147
417,399,3.0,3.166187521098421
588,15,5.0,3.654081294885017
653,780,2.0,2.1415018765630958
426,633,4.0,3.9581736210489122
561,1294,1.0,2.9812114665665184
178,193,4.0,3.7340952147871853
437,69,2.0,3.6103859385569126
847,434,3.0,3.4348633081895064
128,869,3.0,3.6190784532717384
70,449,2.0,3.476296543997187
215,496,5.0,3.7348788226391494
506,47,4.0,3.4783006477911766
601,842,1.0,2.9958187874578823
339,174,4.0,3.8317640423336927
835,194,4.0,4.03853592734207
532,298,4.0,3.9782402855912182
913,79,4.0,3.517097850300955
329,245,3.0,3.4534342389565507
796,118,4.0,3.6022290989304913
943,79,5.0,3.4963302386995636
401,64,3.0,3.3581006915842484
145,88,5.0,3.3204517059901852
286,184,3.0,3.688056758955891
29,259,4.0,3.2113619838103276
666,649,3.0,3.555006158548358
271,62,2.0,3.579674172996618
871,202,4.0,3.5389401003033805
299,710,4.0,3.6292705107120247
405,313,4.0,1.8570813128201338
102,515,1.0,2.7138182734974117
747,418,5.0,4.340368501745323
857,892,3.0,3.2664575096927506
406,474,5.0,3.77338924081737
398,135,3.0,3.818300519507386
6,173,5.0,3.4951785152794397
125,401,4.0,3.038853480698036
615,332,2.0,3.487330816648121
589,327,3.0,3.138301560510212
635,742,3.0,3.228849180739145
773,168,5.0,3.6461071941183874
882,133,5.0,4.239932368725883
189,1098,4.0,3.5914945513341614
7,613,4.0,3.8424166706505885
648,39,3.0,3.5569579042647748
141,15,5.0,3.3861541398295976
918,485,3.0,3.3403782153899546
116,350,3.0,2.6156162252835844
538,317,4.0,3.7033713473715046
892,182,5.0,3.9802748565788444
498,251,3.0,3.2093394627008203
388,871,2.0,3.9810048103581575
45,7,3.0,4.179457506789008
790,233,3.0,3.1346597824108398
790,402,2.0,3.069086659848624
151,197,5.0,4.016482961492347
499,664,3.0,4.273396724887617
332,328,5.0,4.0522351402785715
343,28,5.0,3.76791438446322
793,591,4.0,3.324401089065911
174,934,4.0,3.96229293089133
932,1451,5.0,4.001318090241974
96,170,5.0,3.9489337108673683
610,1,4.0,3.4962726302602842
721,70,3.0,3.555473950351487
654,216,4.0,3.7095526483161034
20,11,2.0,3.2527497661143796
495,478,4.0,3.9215722103026005
487,218,2.0,3.599710380157209
586,50,4.0,3.2631829505388255
880,100,5.0,3.5998932126886
696,520,5.0,3.480628453897508
875,71,2.0,4.189996598866363
292,405,3.0,4.0869788003152
665,191,3.0,3.512910706882609
450,1603,3.0,3.840191850466086
690,47,1.0,3.0618976323196168
233,174,5.0,4.377740936423158
393,821,3.0,3.31267827857565
49,588,4.0,2.834010481513036
407,708,3.0,3.640671178492129
524,781,1.0,3.4053400595489576
85,435,4.0,3.4286637019529875
48,647,4.0,4.016137010491911
751,291,3.0,3.0468096264970743
642,826,5.0,3.5961187296568413
92,642,3.0,3.5617047284146857
463,870,2.0,3.147614003615636
846,640,1.0,3.907629890408625
246,68,5.0,2.8045013695111534
399,302,4.0,2.956099429755333
883,461,5.0,3.8667568523516036
367,326,4.0,4.095183177697756
61,323,3.0,2.806978767868349
506,542,3.0,3.606474482310292
406,435,5.0,3.3991822406231385
767,183,4.0,4.621782075859176
268,472,1.0,2.9131955078164333
806,407,3.0,3.675734045862185
555,410,4.0,4.050471548205097
151,198,4.0,3.7488751719559392
271,603,4.0,3.7828296900884
699,495,3.0,3.0961981541168844
533,847,3.0,3.2867431112651744
115,508,5.0,3.867290138788194
44,692,3.0,3.5668734799913913
655,1143,3.0,2.819799092540094
693,631,3.0,3.0639215471528187
642,416,5.0,3.5386807786910532
806,174,5.0,3.376975887580435
360,521,5.0,4.132026370956634
201,733,3.0,3.0388907406567642
95,399,4.0,3.3184945831972437
913,603,4.0,3.5216149861085535
286,345,4.0,3.902059165212558
405,949,5.0,1.7723474419412375
279,1250,1.0,3.4069293425573672
655,1607,3.0,2.9738395799657122
661,164,4.0,4.1707076605513915
385,419,2.0,2.9297915705069904
588,94,2.0,3.794124911129624
500,531,3.0,3.308625461841073
193,153,4.0,3.3652205234380177
903,47,5.0,4.003315061178435
246,802,1.0,2.7185921350300553
109,210,5.0,3.7021403147579797
151,1101,4.0,3.8843663588316857
467,108,4.0,3.3886213797714437
925,200,2.0,3.2599192667003734
917,278,3.0,3.8707883503337284
479,100,3.0,3.299529691083501
890,675,5.0,3.407101208101426
269,792,4.0,2.6993525595662153
730,15,4.0,3.3893795645225104
343,189,4.0,4.160923742347587
22,258,5.0,3.335700855982011
793,824,3.0,3.535896918885779
336,405,3.0,2.992429905261222
85,328,3.0,3.326498708075122
465,48,3.0,3.487987859515291
715,83,4.0,3.4257000315801207
870,219,2.0,3.449884278308518
65,28,4.0,3.9304082727961847
530,183,4.0,3.7590711598608104
187,433,4.0,4.140925172765767
665,237,3.0,3.479190386153566
743,297,5.0,3.435083773513737
457,553,5.0,4.032320958413983
347,317,1.0,3.6001292738956763
1,193,4.0,3.9163125169358057
144,22,5.0,3.66122212956996
458,182,4.0,3.763009424007873
346,322,3.0,3.4311803925257243
21,742,3.0,2.5658941566196067
932,434,5.0,4.143131909677433
562,114,1.0,4.042050511280114
660,402,3.0,2.641545168489751
26,455,3.0,2.8632915654130873
81,124,3.0,3.3301472150958777
280,725,3.0,3.552560497982208
426,185,5.0,4.089727047024232
234,4,4.0,3.011220115191699
493,154,4.0,4.1679394633169045
377,689,3.0,3.8089047663736926
305,748,3.0,3.2174487275017594
200,62,5.0,4.140575066202061
537,950,3.0,3.0212136905175595
843,413,2.0,2.794068769653822
396,148,4.0,3.4802924709940233
118,172,5.0,4.783398574408395
632,1028,2.0,3.35525607286378
445,204,3.0,1.700486954052392
932,1512,5.0,4.22620627285435
652,245,4.0,3.0145745958616272
251,1028,3.0,3.4810367659543826
748,89,5.0,4.223196872384285
881,685,2.0,3.3939875084325437
868,755,4.0,2.6631731461041053
665,15,4.0,3.5451760197639697
90,528,5.0,4.219618196829116
731,427,5.0,3.4990316778502613
745,8,4.0,2.7483159712802556
451,243,4.0,2.702954088755543
896,732,4.0,2.9571127874556575
438,100,4.0,4.133680241422074
552,405,3.0,3.0343169657639093
311,662,4.0,3.6945633817595014
915,301,2.0,3.0220016562721224
242,291,3.0,5.0
90,447,5.0,4.317840130445681
297,288,3.0,3.474225160571334
313,576,3.0,3.489509423766383
468,461,4.0,3.9338631777649185
777,1079,2.0,3.8172118746166164
382,357,4.0,3.3988839349960305
699,112,3.0,3.060916011675388
232,921,4.0,4.047839349404836
746,385,5.0,3.4619573514824933
425,355,3.0,3.079351140907865
709,68,5.0,3.6428295678246085
185,285,5.0,4.122866649689754
753,22,4.0,3.5623630734754106
43,580,3.0,3.6910691907637565
421,7,3.0,3.9835807292310634
399,237,3.0,3.014349938148107
345,1160,3.0,3.6212900016286302
535,187,2.0,4.033663954967056
624,1059,1.0,3.4348369387565465
537,127,5.0,2.841174977726062
709,561,3.0,3.4217632812270335
113,255,5.0,3.8745886312913926
63,268,3.0,3.167878873834765
41,98,4.0,3.7161062263934412
734,482,2.0,3.372130170610489
863,322,1.0,3.49197238712031
186,291,4.0,3.3293101959195104
409,484,4.0,3.978058545406332
504,490,4.0,3.582511584178679
755,323,4.0,3.146480664901526
551,326,4.0,3.9124107995258295
319,350,3.0,3.739706919127957
181,335,1.0,1.4165330591382626
165,372,5.0,4.23059732920882
99,406,3.0,3.503176736278954
886,799,1.0,3.357083044732405
343,382,3.0,4.088362150409048
5,447,3.0,2.447081795565369
62,227,1.0,3.454069956630917
270,713,5.0,4.157141958634183
796,89,5.0,3.686401660376198
280,219,2.0,3.560563819454018
643,67,4.0,3.558842182584053
586,939,4.0,3.4056803110198373
222,293,3.0,3.304205781016554
205,242,4.0,2.978639314950774
21,448,4.0,2.718942885245495
91,134,4.0,3.903848017180997
194,186,5.0,2.7157349710151024
561,589,3.0,3.0778233091995872
931,315,5.0,3.6596919448148357
867,529,5.0,4.528605616456133
705,99,3.0,3.621307304756317
374,406,3.0,3.416215981802738
665,527,3.0,3.62046293992579
270,535,5.0,4.19599987968631
496,774,5.0,2.8228344628164495
698,258,3.0,3.0981786635923725
805,226,3.0,3.1606002823962633
43,174,4.0,3.6869508593113216
441,15,3.0,4.105086924259658
476,238,3.0,3.462354179256781
91,331,5.0,3.901114215754737
490,475,4.0,2.8093485833215723
835,488,5.0,4.4227205430537575
345,258,4.0,3.5942919595430194
716,1,5.0,3.870047069417227
896,471,3.0,3.0393777712521715
94,391,3.0,3.404046433384082
49,501,3.0,2.902611517288765
901,521,2.0,3.8863369577368787
658,429,4.0,3.6819889110791597
389,454,2.0,3.720331977902507
887,832,2.0,3.8158453572747084
363,591,4.0,3.0618411758393775
608,83,5.0,3.8618027795580363
598,323,4.0,3.499894612098521
314,95,5.0,4.137274540087266
682,65,3.0,3.175736202278742
291,824,4.0,3.633730446906998
286,139,3.0,3.761391427309941
516,902,5.0,4.020500437459043
347,77,5.0,3.6506889090862673
690,746,2.0,3.027173714509255
459,934,3.0,3.330861551561303
117,176,5.0,4.272642767345522
318,485,5.0,3.943594433114273
545,944,4.0,3.5217115569583215
303,41,5.0,3.1855074460887227
315,1065,4.0,3.6448700818332758
615,514,5.0,3.8575163408182123
160,211,4.0,3.8875046346880335
782,1105,3.0,3.0239029814443352
639,242,4.0,2.6384052501998627
514,257,4.0,3.65886858819251
436,157,5.0,3.944133007208722
314,54,4.0,3.6966727469358953
24,919,3.0,4.231789886540465
110,56,1.0,3.0951383959564964
