user_id,movie_id,rating,svd_score,item_cf_score
848,200,2.0,4.130191802978516,4.303566109783266
686,179,5.0,4.7276105880737305,4.615139114781567
805,582,3.0,3.9518978595733643,3.4526607150773363
588,1047,3.0,3.5839104652404785,3.7862856950626207
798,82,4.0,3.8966429233551025,3.383496107356194
913,657,5.0,3.518224000930786,3.6392880846797566
883,238,4.0,4.31647253036499,3.9078098823257474
711,483,5.0,4.5333404541015625,3.970920174779954
848,109,4.0,4.309864521026611,4.312243444691395
310,294,1.0,4.149078845977783,4.11797887725897
897,121,5.0,4.5627946853637695,4.064849890952158
417,100,3.0,2.6427364349365234,3.4006452252959223
655,22,2.0,2.5650925636291504,2.913378292857758
468,150,5.0,3.813616991043091,4.034990848624098
311,509,3.0,3.749035358428955,3.9179704698338442
177,300,2.0,3.339475631713867,3.5193443863334313
450,1421,4.0,3.8491032123565674,4.006221345656335
250,111,4.0,4.078718662261963,3.887580989136506
374,156,2.0,3.106049060821533,3.524882093254995
790,550,4.0,3.366196632385254,3.1517978275528793
360,79,4.0,3.597576379776001,3.9357779548756398
864,183,4.0,4.054224967956543,3.9796893665143447
851,1254,1.0,3.4439947605133057,3.697368313975581
201,518,4.0,2.323122978210449,3.138328255488207
786,381,3.0,3.895765542984009,4.036184314251555
515,307,4.0,3.0784177780151367,3.04921929395653
187,427,5.0,3.9720141887664795,4.014635151906576
450,1226,4.0,3.8334872722625732,3.9322740952079998
88,690,4.0,4.103721618652344,3.918006383595008
280,385,5.0,3.619908094406128,3.4963828163690893
305,1513,2.0,3.3797028064727783,3.1462490554420532
285,313,5.0,4.053449630737305,3.8982016822228713
619,195,5.0,4.094551086425781,3.7374581601047705
429,640,3.0,3.500147819519043,3.5898856803695387
479,8,5.0,3.674457311630249,3.5196743170160985
653,385,4.0,3.446852445602417,2.827549892333354
394,393,4.0,3.983354091644287,3.8736718215850816
591,956,4.0,3.6842031478881836,3.76831171503786
411,117,2.0,3.9135513305664062,3.810574657159192
453,99,3.0,3.3212671279907227,3.400799487655393
487,183,5.0,4.29265022277832,3.7930306894942425
813,326,3.0,2.863698720932007,2.9375316628511103
389,124,4.0,4.264963150024414,3.8662307050713247
546,145,4.0,3.663055181503296,3.9324944772711703
580,343,5.0,3.482487678527832,3.5611446719558635
229,349,4.0,2.651463270187378,2.58906234730773
825,7,5.0,3.4175877571105957,3.792164990736259
655,317,3.0,3.0201940536499023,2.9553252328985815
405,1546,1.0,3.5312625,3.5312625
374,846,2.0,3.2258687019348145,3.470931501369964
434,275,3.0,3.7511277198791504,3.968978708915016
379,686,4.0,4.052982807159424,4.052630499811641
26,1,3.0,3.2639989852905273,3.046309553902894
267,455,3.0,4.073166847229004,4.00782303784047
653,233,3.0,2.6005709171295166,2.8018448792548303
757,250,4.0,3.3396501541137695,3.4285619903987934
94,670,3.0,3.663585662841797,3.7482945857288392
69,174,5.0,4.196596622467041,3.9659888529298177
548,1013,3.0,3.3755462169647217,3.835200624284372
698,357,4.0,2.3973100185394287,2.83350906430887
854,170,4.0,3.4171526432037354,3.5674371917751886
744,174,4.0,3.844006061553955,3.9291416856521226
606,191,5.0,4.0610809326171875,4.063421260010113
381,462,4.0,4.099220275878906,4.105834408784494
530,195,3.0,3.8317720890045166,3.8786282911656977
189,510,5.0,4.247599124908447,4.072975213618849
699,482,2.0,3.1853387355804443,3.131582204404504
417,447,3.0,3.258230686187744,3.3541879639495917
6,460,2.0,3.5715296268463135,3.505894244374433
363,38,3.0,2.908327102661133,3.0182207463928656
85,642,4.0,3.5960280895233154,3.6066704579056506
536,724,4.0,3.758448839187622,3.9458184842213546
436,43,2.0,3.707486152648926,3.7553316166382826
452,62,2.0,3.541241407394409,3.539321366772251
1,259,1.0,4.075803756713867,3.61231655741634
642,1055,4.0,3.577472448348999,3.666361250494974
648,827,3.0,2.935769557952881,3.2892102608077183
488,748,4.0,3.4896674156188965,3.3336550941509997
559,197,4.0,3.498202085494995,3.565763557445977
368,145,2.0,3.214139461517334,3.281005338498104
97,173,3.0,3.7255024909973145,4.1995449971397125
141,295,5.0,3.3424971103668213,3.577234339162916
607,887,3.0,3.8889102935791016,3.895716194334122
796,566,4.0,3.8459229469299316,3.7270005079780013
327,191,4.0,3.8378169536590576,3.378625921170228
606,31,4.0,3.9257335662841797,4.044245177643197
561,468,1.0,3.034548044204712,2.9083849623857505
795,208,4.0,3.3755109310150146,3.2687886439333664
321,30,4.0,3.7515475749969482,3.7188435654575662
445,87,3.0,2.099825382232666,2.144615176062973
173,259,3.0,4.041512489318848,4.183985391067641
759,756,4.0,4.063523769378662,4.133716431941736
328,185,4.0,3.9148361682891846,3.5668191501418205
488,50,4.0,3.6286473274230957,3.433355845517949
236,692,4.0,3.5142805576324463,3.4960928345434534
760,216,2.0,3.441283702850342,3.2684773394440523
592,260,4.0,3.28155255317688,3.7441813875839576
341,294,3.0,3.7898380756378174,3.7797458095571073
822,432,3.0,2.957390069961548,2.9918587552069993
8,229,5.0,3.800191640853882,4.0494783578982725
25,837,4.0,4.022327899932861,3.9487101712379515
619,332,4.0,3.579409122467041,3.59876486898157
814,635,2.0,2.929335355758667,2.940279329132668
551,88,4.0,3.2950494289398193,4.02002311112072
296,153,4.0,4.148529529571533,4.331348917647174
311,357,5.0,4.271827697753906,3.9612249921462657
593,66,5.0,3.877068281173706,3.642820490190158
186,203,5.0,3.2899482250213623,3.5562770857197266
795,825,2.0,3.026049852371216,3.1351941037292126
83,248,3.0,3.2557079792022705,3.4381748898481566
600,431,3.0,3.6839663982391357,3.7208837868548987
406,197,4.0,3.348721504211426,3.6141289110580845
582,411,1.0,3.326632022857666,3.251287069245787
13,355,3.0,3.3836145401000977,2.9618264720565985
606,508,4.0,4.436285495758057,4.003907217082754
815,436,3.0,3.8441882133483887,3.78897026662254
698,656,1.0,2.7202584743499756,2.782437709594261
141,476,3.0,3.918644905090332,3.6702540175665024
193,682,1.0,3.3153984546661377,3.0937493586682736
207,170,4.0,3.3229851722717285,3.2937668569622116
328,823,3.0,3.3218727111816406,3.4939535328882827
13,68,3.0,2.9239180088043213,3.2892325306714447
776,91,4.0,3.7935590744018555,3.8417410692484677
308,92,4.0,4.072177886962891,3.8236928019083662
54,930,1.0,3.615544319152832,3.6169709525484643
409,483,4.0,4.110177040100098,3.9011625524579276
207,746,4.0,3.094581127166748,3.2098946944338484
582,475,5.0,3.6612517833709717,3.49434670970385
747,327,4.0,3.7400927543640137,4.210661095354158
298,181,4.0,4.1580986976623535,4.0944418219494825
391,628,4.0,3.7432029247283936,3.7398221121509705
314,274,3.0,4.195244789123535,3.8334183755664193
715,746,5.0,3.374647855758667,3.496132661516233
125,1185,3.0,3.2310380935668945,3.455207072888738
74,508,4.0,3.7940175533294678,3.7102004411982956
293,831,3.0,2.2507095336914062,2.9261451928404503
614,237,2.0,3.462191581726074,3.378336592010998
795,219,3.0,3.3746914863586426,3.177334382163756
942,50,5.0,4.227474689483643,4.3468447080883195
152,724,5.0,4.303682327270508,4.430267533657966
233,378,4.0,4.357587814331055,4.420517775452642
870,386,4.0,3.490617513656616,3.475173058374437
201,558,2.0,3.5640974044799805,3.141751065865733
327,514,4.0,3.5113019943237305,3.414716487239132
557,294,3.0,3.7215335369110107,3.6328386119798943
389,64,4.0,2.969785213470459,3.751496472519864
373,2,4.0,3.600351572036743,3.720328449887863
829,705,4.0,3.4212491512298584,3.616238438634994
56,88,1.0,3.9205546379089355,3.7947935938903523
144,470,2.0,3.675741195678711,3.6836024425664613
880,123,4.0,3.7237863540649414,3.5539606427988812
64,496,5.0,3.764727830886841,3.7358613935502833
222,109,3.0,3.2702455520629883,3.1575649599508764
524,132,4.0,3.4966869354248047,3.5430348755133405
579,153,4.0,3.86759352684021,3.5865849761689015
308,65,3.0,3.622015953063965,3.7817911160768434
130,982,1.0,3.8587021827697754,4.0086694997668495
210,514,5.0,4.39245080947876,4.222136302926652
939,257,5.0,4.658632278442383,4.567509180330693
537,202,3.0,2.78802752494812,2.9610364190463363
795,432,3.0,3.3083226680755615,3.2584354735378667
451,266,2.0,2.5624029636383057,2.8069182638674146
642,660,3.0,3.7118327617645264,3.7784665508781154
382,286,2.0,3.6317989826202393,3.4490833628676287
125,222,5.0,2.993574619293213,3.6986097543394987
406,184,2.0,3.4147253036499023,3.5209443191583705
279,1428,3.0,3.28525710105896,3.372149880908643
933,447,2.0,2.579413414001465,2.7388769498132564
421,127,4.0,3.9681777954101562,4.03917621901405
605,111,3.0,4.213146686553955,3.691624314814296
178,202,5.0,4.052998065948486,3.8478568211184574
216,1035,1.0,3.8648526668548584,3.797530003557215
627,511,4.0,3.775125503540039,3.421983358804551
634,1048,3.0,3.313915252685547,3.5223955025936053
847,228,4.0,3.826056957244873,3.229598640274825
23,19,4.0,3.681913137435913,3.885502410910686
500,235,5.0,3.4238102436065674,3.39134938569547
455,692,3.0,3.6867547035217285,3.584834551373995
236,223,5.0,3.5431923866271973,3.541046015926382
268,1059,3.0,2.9256060123443604,2.96385647623237
237,211,4.0,4.113189697265625,4.05591785396378
234,133,3.0,3.23149037361145,3.2562852029191074
642,122,2.0,3.3824572563171387,3.717478028452437
901,287,3.0,3.8669800758361816,3.776355460830691
587,331,3.0,3.254988431930542,3.154173009130833
796,405,5.0,3.8900599479675293,3.713972273468435
554,275,4.0,3.7811248302459717,3.662224368793312
409,275,4.0,3.5245683193206787,3.850605493665828
497,570,3.0,3.1381337642669678,3.280823512188506
537,882,4.0,2.9579946994781494,3.0347365242027755
174,240,1.0,2.8541274070739746,3.5033357420234172
591,94,3.0,3.654416084289551,3.569606214137293
695,678,4.0,2.851555585861206,3.0244473521207365
451,1295,2.0,2.713006019592285,2.482929331528553
495,385,3.0,4.170546531677246,4.009732974072941
334,225,3.0,3.594604969024658,3.4491545862434583
753,322,3.0,3.4094765186309814,3.6527650644746164
786,471,4.0,3.7716495990753174,3.9790965038720594
841,326,4.0,4.061520099639893,4.068739046372331
43,278,3.0,3.703325033187866,3.745965903320311
503,526,3.0,4.457554340362549,4.238303683908077
162,710,4.0,3.555290699005127,3.603461321894122
137,1,3.0,4.552194118499756,4.603204682332478
666,216,3.0,3.6538162231445312,3.724472914937198
321,382,3.0,3.7185287475585938,3.739426821328003
889,746,4.0,3.5587024688720703,3.5440369092145896
927,11,5.0,4.135417461395264,3.789468015293613
308,921,4.0,3.689699649810791,3.8027925370463063
280,241,2.0,3.6832034587860107,3.541642158677865
22,210,3.0,3.9870259761810303,3.6291609893829935
343,155,1.0,3.686966896057129,4.035469802313796
90,942,4.0,4.2213945388793945,4.3479911248722605
363,559,3.0,3.171126365661621,3.030462057582916
413,273,2.0,3.7165486812591553,3.7248522489029274
296,1284,4.0,4.117441177368164,4.091198390626793
586,200,4.0,3.308485507965088,3.320039748784521
109,11,4.0,3.2799835205078125,3.5342365557778086
782,1417,2.0,2.8103525638580322,3.1393912060755436
854,597,2.0,3.037810802459717,3.187987962124734
846,576,4.0,3.527204990386963,3.7882234979772935
159,829,4.0,3.3398754596710205,3.819195992937654
344,302,5.0,4.188765048980713,3.7836362281586773
526,293,5.0,3.343997001647949,3.2208196441665873
44,144,4.0,3.4014148712158203,3.6770494946975036
37,231,2.0,3.6690616607666016,3.7641087167916347
457,679,4.0,3.999807357788086,4.142173742150618
881,225,2.0,3.1297709941864014,3.4017519860572776
27,288,3.0,3.260148048400879,3.3438042562567443
611,344,5.0,4.001380443572998,4.117029980821889
85,272,4.0,3.2537312507629395,3.4968063692825226
666,974,4.0,3.819269895553589,3.5122629668453853
363,405,4.0,3.5033376216888428,3.094596761883486
769,235,3.0,3.0419366359710693,3.1390432792161445
331,705,2.0,3.7190377712249756,3.667900335524151
758,568,4.0,3.8738975524902344,3.908917010730457
650,380,2.0,3.084853410720825,3.1938351119148716
871,302,5.0,3.7262399196624756,3.5067379702107315
484,233,5.0,3.9581527709960938,4.069855138417523
297,181,4.0,4.706671237945557,3.5420490459918113
826,229,4.0,3.6008481979370117,3.8546687654320735
91,264,4.0,3.806913375854492,3.962143219376035
458,23,4.0,3.915196418762207,3.8085964830641834
637,544,3.0,2.6088390350341797,2.484691807497256
26,258,3.0,3.554236888885498,3.0818178909756435
708,258,5.0,3.146446943283081,3.3364969029625198
521,179,4.0,3.225338935852051,3.2407612133136565
694,1035,4.0,4.072324275970459,4.151770712141929
721,64,4.0,3.388122320175171,3.766188462820361
178,28,5.0,4.0452423095703125,3.8642150004912867
316,651,5.0,3.5669896602630615,3.4643269544022393
847,88,2.0,3.5854039192199707,3.2206546827819986
161,898,3.0,2.366551637649536,2.844480957254484
868,746,2.0,3.0542588233947754,2.9595232624121732
326,194,4.0,3.6770777702331543,3.3998074384788843
654,124,4.0,3.6940255165100098,3.666034734627722
42,174,5.0,4.93247652053833,3.958539238954942
608,23,5.0,3.9573023319244385,3.7821768568221366
833,663,3.0,3.4819464683532715,3.1861084326420084
703,458,3.0,3.267876625061035,3.5950228884262683
830,222,3.0,3.4534194469451904,3.7366066736452397
879,751,2.0,3.753577947616577,3.7604935680440077
187,214,4.0,4.0355401039123535,4.0464643456052585
288,182,4.0,3.8444039821624756,3.8859919242198226
738,926,3.0,3.72172474861145,3.7672972957346307
72,699,3.0,3.937359571456909,3.8691776515235725
125,143,5.0,4.1781697273254395,3.714423688756657
543,160,3.0,3.6403889656066895,3.5815521447253125
576,678,3.0,3.3064935207366943,3.4397117055459367
504,1133,3.0,3.459404230117798,3.6598795238422723
877,557,4.0,3.7532191276550293,3.8132626531864062
535,4,3.0,3.832585334777832,3.9572469882662062
390,845,2.0,3.7899699211120605,3.90803077171625
660,510,3.0,2.4403395652770996,2.790370054292989
806,127,5.0,3.9615471363067627,3.780930876444047
863,1294,4.0,3.2425925731658936,4.17980527963071
632,164,4.0,3.704392433166504,3.7483752380693462
78,813,2.0,3.403639078140259,3.5097293843573514
715,27,3.0,3.374732732772827,3.4609040062026586
691,692,5.0,4.170752048492432,4.346897641476463
894,286,5.0,3.7383480072021484,3.664724629043302
308,70,4.0,3.2942211627960205,3.790690630913214
401,892,1.0,3.144618511199951,3.0483226354546575
889,212,2.0,3.3308873176574707,3.579236805604348
372,7,3.0,4.289892196655273,4.403696467124858
864,930,3.0,3.674337387084961,3.887590072540935
303,450,3.0,3.0552217960357666,3.439174339075587
901,988,4.0,3.4355289936065674,3.754710166278122
441,538,3.0,3.5480172634124756,3.610892637102771
747,50,5.0,4.622114181518555,4.161441141112437
342,818,4.0,3.5326669216156006,3.297886572082271
234,135,4.0,3.097482204437256,3.2331520348202587
340,174,4.0,4.245667934417725,4.09247742878584
539,640,2.0,4.0844197273254395,4.109623686598441
548,690,3.0,3.438689947128296,3.6523632889308946
181,1171,1.0,1.5056358575820923,1.4820184097012132
323,651,5.0,3.5227134227752686,3.7499034060083902
751,778,3.0,3.4934303760528564,3.5973364195475863
109,281,2.0,3.2699155807495117,3.531271136425545
347,168,5.0,3.900639533996582,3.7673806250610333
774,741,1.0,2.1267876625061035,2.153435263812207
445,1252,1.0,1.9877010583877563,2.1991359140444833
456,1134,4.0,3.486161947250366,3.536873679594562
95,177,3.0,3.2755167484283447,3.497526606573872
148,56,5.0,4.1353960037231445,4.023930191563023
474,12,5.0,4.49843692779541,4.176973861657587
21,931,2.0,2.349625587463379,2.8486261447536023
138,509,4.0,4.324648380279541,4.393784885570692
307,169,5.0,4.158158302307129,3.9694984050972817
894,903,4.0,3.608597755432129,3.683691010611894
429,569,2.0,3.0727455615997314,3.4341265483201644
459,832,3.0,3.5263683795928955,3.400391626618304
805,527,3.0,3.6274285316467285,3.420957483871367
207,216,5.0,3.6507298946380615,3.277464490782324
7,215,4.0,4.209841728210449,4.089103885972497
399,225,3.0,2.9200663566589355,2.9251981791046786
627,210,3.0,3.0729894638061523,3.336188217923811
214,32,4.0,3.9843523502349854,3.9881843420837004
896,1249,2.0,3.0096447467803955,3.009020552560715
773,216,4.0,3.5428783893585205,3.4367645916738527
405,792,5.0,1.6955640316009521,2.1211658686554773
687,319,4.0,3.3825936317443848,3.5906331425340556
283,1114,5.0,4.111299514770508,4.183742203474632
852,840,3.0,3.4419338703155518,3.526572224599397
844,176,3.0,3.4397454261779785,3.5426013817020006
189,172,5.0,4.487980365753174,3.979648225846593
128,182,4.0,3.895893096923828,3.813232852927625
387,151,3.0,3.2978687286376953,3.4960207163315373
393,386,4.0,3.020008087158203,3.303064151998196
387,844,5.0,3.4375205039978027,3.498140912851511
435,890,1.0,3.179891586303711,3.2735857301845455
13,672,1.0,3.0303540229797363,3.0423431548758413
181,619,3.0,1.6100573539733887,1.7989187752964904
422,327,3.0,3.523688316345215,3.6287860520306428
393,572,4.0,3.3010826110839844,3.373121754763598
894,471,4.0,3.6160662174224854,3.580509964884842
849,288,5.0,4.771321773529053,4.831024620169001
499,1101,5.0,3.84574294090271,3.9084483825945644
585,59,4.0,3.6500117778778076,3.701154411170334
314,1473,4.0,3.7763638496398926,3.752669544136012
405,536,1.0,1.7843389511108398,1.8234369693400687
249,121,3.0,3.62131404876709,4.022649680965889
763,200,4.0,4.029775619506836,3.8553282752577083
524,483,4.0,4.594925880432129,3.5915792931093367
690,1207,3.0,3.1852822303771973,3.2296610824708494
356,300,3.0,3.9549989700317383,3.731242942805589
286,25,3.0,2.831977128982544,3.6771504838652747
643,233,4.0,3.6065895557403564,3.7276330256280596
264,288,5.0,4.019527435302734,4.2504725538296295
370,134,4.0,3.709639072418213,3.8236348668861573
619,391,3.0,3.3978261947631836,3.606097134139255
673,294,4.0,3.703132390975952,3.66530396881912
655,443,4.0,2.9223756790161133,2.929289298257315
796,401,3.0,3.578181743621826,3.6576240333600745
902,289,3.0,3.439427375793457,3.428222352697382
761,1163,2.0,2.923440456390381,3.189178993385705
636,813,5.0,4.544401168823242,4.489294918298813
601,168,5.0,3.714956760406494,3.2464693011847334
788,28,5.0,3.245746374130249,3.393542479737998
255,259,3.0,2.6053383350372314,2.592287023758595
94,233,3.0,3.114807605743408,3.5718202660288165
268,189,4.0,3.5504419803619385,3.26208393245013
798,132,4.0,3.384946823120117,3.3801330706253534
504,385,4.0,3.5700290203094482,3.6615204079505235
263,23,3.0,3.9129974842071533,4.178305907557663
328,480,3.0,3.726330041885376,3.602637794224835
715,591,4.0,3.2086899280548096,3.490045758399295
846,140,4.0,3.3813130855560303,3.743289548125261
859,458,3.0,3.9173717498779297,3.8907087019061315
452,863,5.0,3.452488899230957,3.477428836113206
293,28,3.0,2.661945104598999,3.134487889831541
936,269,4.0,3.873762845993042,3.820655132169742
873,750,3.0,3.192004442214966,3.2360141088102323
405,72,3.0,1.6040114164352417,2.1987149381661037
356,312,3.0,3.7324724197387695,3.8824264992910877
429,24,3.0,3.3854124546051025,3.5102513565228985
145,769,2.0,2.97275972366333,3.4824185380161303
931,896,3.0,3.7798335552215576,3.980265729418709
427,289,5.0,4.48128080368042,4.137420669284942
655,715,3.0,3.0257365703582764,2.920996185042362
892,449,2.0,3.9966354370117188,3.964120049606376
749,821,3.0,3.4901654720306396,3.7563329960465084
301,195,5.0,3.826481580734253,3.6076730624910285
468,612,4.0,3.974698781967163,4.144133313709737
6,472,1.0,3.3629355430603027,3.491099979355162
224,193,4.0,3.066911220550537,3.167799737966516
647,1063,3.0,3.8787155151367188,3.9124451939395133
648,826,3.0,3.451664447784424,3.36352893146462
875,518,4.0,4.138119697570801,4.300926066049045
269,673,4.0,2.7696149349212646,2.993914194955796
238,301,3.0,3.1198809146881104,3.328681626806751
347,55,5.0,3.8131096363067627,3.815575687697993
432,620,4.0,3.6803367137908936,3.790100187158222
560,975,3.0,3.413278818130493,3.365363370686778
655,121,3.0,2.50911283493042,2.8812909016943333
487,280,5.0,3.5970022678375244,3.6580022996972015
412,28,4.0,4.061282634735107,4.083031851845043
409,876,2.0,3.701622486114502,3.1946958830402177
244,310,3.0,3.6017520427703857,3.6211995987140377
160,9,3.0,3.9872450828552246,4.04376205553007
717,455,2.0,3.5208547115325928,3.615072275309915
389,942,3.0,3.641404628753662,3.7299967029810905
23,144,3.0,3.6343321800231934,3.619711020477249
935,286,5.0,3.7514922618865967,3.8159512605852357
115,763,2.0,3.9647555351257324,3.799606399708598
1,258,5.0,3.221759796142578,3.8215033342160156
91,480,4.0,4.068629264831543,3.9176680226034075
119,287,4.0,3.8034605979919434,3.985860841045877
614,1134,2.0,3.266324520111084,3.407197001774123
165,325,4.0,3.977343797683716,3.857942643502231
181,1199,1.0,1.2572572231292725,1.628343989684937
774,743,1.0,1.8623515367507935,2.007026916243702
264,283,5.0,4.185596466064453,4.351777387404424
506,475,1.0,3.468205213546753,3.744227914645005
6,276,2.0,3.443507432937622,3.6040904214397793
619,182,4.0,3.877605438232422,3.697902306622603
250,96,2.0,3.5880727767944336,3.90478795923658
96,176,4.0,4.28217077255249,4.365995178235187
417,106,2.0,3.222687005996704,3.2746224685200955
658,408,5.0,3.9215075969696045,3.901456136442335
434,756,2.0,3.780977249145508,4.084597540255962
291,943,4.0,3.6695148944854736,3.85960195830425
405,135,5.0,1.8097761869430542,2.2494716683188045
286,815,3.0,3.8348801136016846,3.6649315013872235
655,591,3.0,2.744044542312622,2.8714477003737287
360,302,4.0,4.1919779777526855,3.949798130371556
452,50,5.0,3.9876270294189453,3.560805815238949
274,685,5.0,4.057686805725098,4.1475327433313485
340,265,5.0,4.2311224937438965,4.119067388037583
221,181,4.0,3.8757340908050537,3.621800743183288
805,179,4.0,3.5699515342712402,3.480388897400858
670,168,3.0,3.9686689376831055,3.8632842873276507
451,330,3.0,2.615922689437866,2.7821143136447306
830,204,3.0,3.7541584968566895,3.8060915787577825
661,132,5.0,4.279425621032715,4.156468431954307
404,876,2.0,3.318305253982544,3.289181493446558
81,596,3.0,3.3357272148132324,3.3632626921296467
206,272,5.0,2.8756463527679443,2.6727576392762136
164,100,5.0,3.908639430999756,4.089602083010705
234,1186,4.0,3.132402181625366,3.2404686525239113
844,13,3.0,3.5077779293060303,3.5662480882481713
176,405,2.0,3.7978272438049316,3.7671324280943086
872,742,4.0,3.386430263519287,3.481697870681289
102,127,2.0,2.597970724105835,2.738777587408205
222,722,3.0,2.86720871925354,3.072617940560156
698,133,2.0,3.396723747253418,2.853364297336337
244,226,1.0,3.158195972442627,3.5961551030761165
13,808,2.0,3.145916700363159,3.195483300105191
222,527,4.0,3.318729877471924,3.295672574619179
608,301,1.0,3.693091869354248,3.6719524443941842
612,117,4.0,3.2682456970214844,3.2263694573321935
334,481,5.0,3.5310628414154053,3.6736434209960613
722,628,4.0,3.641684055328369,3.630188894174685
690,167,2.0,3.034426212310791,3.1946353382806643
868,172,5.0,2.698101282119751,3.0120751201879092
429,583,3.0,3.3953871726989746,3.5143672952509384
542,172,4.0,3.548143148422241,3.538190641269777
450,1112,3.0,3.824378490447998,3.983978997022111
577,546,3.0,3.704958438873291,3.85854722885648
655,584,3.0,2.6144063472747803,2.948232429632763
287,268,4.0,3.99882173538208,4.155916241206113
764,866,4.0,3.6032357215881348,3.6655616484290054
804,448,3.0,3.6852571964263916,3.688934690818736
559,385,4.0,3.67254376411438,3.5234313903808587
125,790,4.0,3.530390739440918,3.5139856105189176
343,786,4.0,4.034677028656006,4.052663009233814
384,343,3.0,4.1636481285095215,4.19840161719097
258,748,5.0,3.725696086883545,3.7717703529656306
121,508,4.0,3.466278553009033,3.6483790858463334
178,819,2.0,3.522843360900879,3.7075559648969074
16,156,4.0,4.392131328582764,4.511099548212438
321,182,3.0,3.572584629058838,3.7527708779317623
367,200,4.0,4.186230182647705,4.224873884408547
690,240,1.0,3.1436588764190674,3.2925362328701877
445,879,2.0,1.7963696718215942,1.9261286644347917
76,421,3.0,3.47104811668396,3.7270571747459003
486,9,5.0,3.7776007652282715,3.2520600729761457
717,846,4.0,3.8372106552124023,3.791320152187303
747,15,4.0,3.6798784732818604,4.116104025835927
425,210,3.0,3.0434648990631104,3.1569564104223993
219,879,4.0,3.718416690826416,3.5704908990130964
766,521,4.0,3.3670783042907715,3.4541913346739603
441,9,4.0,3.4984898567199707,3.672714367259119
1,31,3.0,3.4730224609375,3.7904236766171624
110,849,3.0,3.1694600582122803,3.1643142162944486
741,479,5.0,3.5664403438568115,3.568768843451689
48,529,4.0,3.865835189819336,3.922333572814064
374,845,2.0,3.3310160636901855,3.4842754545522574
611,334,5.0,3.931462049484253,4.048904646270382
537,136,4.0,3.034790515899658,3.049580734811219
403,546,3.0,3.780869960784912,3.8253542522914055
336,716,2.0,3.032771110534668,3.2209761016812273
882,496,5.0,4.60385274887085,4.223836571688004
514,486,3.0,3.8677639961242676,3.9226962633137528
524,528,4.0,3.7836403846740723,3.6123580625630467
760,928,1.0,3.321418285369873,3.2423878703699986
244,1119,5.0,3.5887019634246826,3.6517695065511613
625,678,3.0,3.2898685932159424,3.4257865938205825
699,252,4.0,3.096168279647827,3.0101252418992237
252,100,5.0,4.453775882720947,4.501025901135676
332,840,4.0,3.896419048309326,4.175977692536972
561,518,4.0,3.177218437194824,3.1222224805775416
236,196,1.0,3.8245584964752197,3.5075677296321315
417,172,3.0,4.0405049324035645,3.401828229814744
207,1333,3.0,3.198765516281128,3.2493262065482544
125,1272,1.0,3.3963377475738525,3.068392765484783
196,1022,4.0,3.5470590591430664,3.5304975105566867
857,275,5.0,3.4012818336486816,3.747956158251736
385,305,4.0,3.413616418838501,3.3831265413392795
14,473,5.0,4.157318592071533,3.981155321361896
494,126,4.0,4.013864994049072,3.97313594373183
43,169,5.0,3.9025778770446777,3.7827635063512997
699,117,4.0,2.9851369857788086,3.0124929959150513
405,553,1.0,1.8903001546859741,2.1550626058308544
276,21,3.0,2.6982345581054688,3.6279123464654703
823,651,5.0,4.297608375549316,4.101919967189174
936,995,3.0,3.7807912826538086,3.9121738295291557
537,613,3.0,2.9846949577331543,3.1155111857294444
500,423,3.0,3.619015693664551,3.3837345147836912
529,340,1.0,3.662626028060913,3.733202407480845
336,85,3.0,3.132028102874756,3.210639269334993
275,101,4.0,3.0783896446228027,3.1088125348160394
276,12,5.0,4.304565906524658,3.73354569595136
174,293,5.0,3.625760316848755,3.8163037027670423
758,320,5.0,3.711721420288086,4.089540779922996
16,79,5.0,4.764779090881348,4.538576753098223
606,655,4.0,3.7742345333099365,4.054333767068984
345,709,4.0,4.0323944091796875,3.836317739046383
209,242,4.0,2.8481171131134033,2.9250689338203832
504,121,4.0,3.988349676132202,3.6890678768308347
488,183,4.0,3.80283260345459,3.4704162763007433
354,657,4.0,3.9894230365753174,3.6898857941840326
524,118,4.0,3.8972153663635254,3.4745178933792342
362,1025,2.0,3.5527868270874023,3.5172558314399818
536,174,5.0,4.253604412078857,3.9667084990632433
283,409,4.0,4.11472749710083,4.1174196995503385
893,845,3.0,3.57965087890625,3.7592063644278833
417,23,3.0,3.5062851905822754,3.435282297136154
420,124,5.0,4.413958549499512,4.354866987058125
362,313,4.0,4.0795793533325195,3.7444233346990687
500,217,4.0,3.2359297275543213,3.3276891680379195
487,293,5.0,3.8082404136657715,3.6631516890013334
269,405,1.0,3.2771286964416504,2.781065189458726
796,781,4.0,3.238617181777954,3.6907883289153016
486,100,5.0,4.283877849578857,3.2509285333639046
37,948,4.0,3.7200686931610107,3.697766604779372
543,663,4.0,3.520986557006836,3.618589202472644
206,360,1.0,2.124171495437622,2.0503414376302507
899,410,1.0,3.4350547790527344,3.5214753968394037
804,514,4.0,3.465864658355713,3.7354399865101633
805,86,4.0,3.4921231269836426,3.459167722312548
276,432,5.0,3.3166589736938477,3.7047470218714325
840,506,5.0,4.193995952606201,4.159180291443868
450,340,4.0,3.7690913677215576,3.9650408204647962
92,73,3.0,3.1591944694519043,3.317477506001778
659,167,3.0,3.7303194999694824,3.749072273968972
21,930,1.0,2.219896078109741,2.676986999466818
354,558,4.0,3.927797794342041,3.7124057436992577
