user_id,movie_id,rating,ncf_score
846,568,4.0,3.970775604248047
503,164,3.0,4.124787330627441
59,620,4.0,3.4321141242980957
773,56,2.0,3.8558590412139893
902,127,3.0,3.9088735580444336
380,154,3.0,3.210731029510498
62,69,4.0,3.663461208343506
437,418,3.0,3.4880852699279785
164,322,4.0,3.9989781379699707
835,28,4.0,4.366142272949219
645,61,5.0,4.04102087020874
772,294,4.0,3.445952892303467
851,343,2.0,3.411569118499756
663,117,4.0,3.763582468032837
745,50,2.0,3.2254838943481445
524,198,4.0,3.9258906841278076
157,1302,5.0,2.504382371902466
167,8,5.0,3.7596702575683594
125,70,3.0,3.5499727725982666
406,4,2.0,3.401458740234375
582,948,1.0,2.363070249557495
416,168,5.0,4.650484085083008
932,504,4.0,4.043333053588867
56,1035,4.0,3.408921480178833
262,815,2.0,2.816227674484253
727,398,2.0,1.7274982929229736
592,42,5.0,4.202078342437744
570,305,5.0,2.857980251312256
385,965,4.0,3.06337833404541
18,434,3.0,3.9639101028442383
284,303,5.0,3.7803733348846436
936,294,3.0,3.4577276706695557
653,142,2.0,2.350733518600464
796,195,5.0,4.049733638763428
559,1401,3.0,3.1230578422546387
648,111,5.0,3.4196884632110596
472,95,3.0,4.823744773864746
868,403,2.0,2.9022955894470215
123,427,3.0,4.207394123077393
80,154,3.0,3.5643930435180664
101,975,2.0,2.6001100540161133
567,647,5.0,4.0627007484436035
338,654,5.0,4.259848117828369
543,239,2.0,3.4613912105560303
671,231,3.0,2.836897850036621
896,157,4.0,3.2885899543762207
377,234,5.0,3.862252712249756
174,1041,5.0,3.4643895626068115
524,715,4.0,3.302816390991211
222,204,5.0,3.6156742572784424
655,1074,3.0,2.432706117630005
551,355,4.0,3.17372465133667
416,134,4.0,4.928014278411865
59,32,4.0,4.272373199462891
393,79,4.0,4.105939865112305
889,1194,4.0,3.8622663021087646
826,665,5.0,3.0986249446868896
906,1009,2.0,3.57412052154541
660,318,3.0,3.3253378868103027
280,1015,3.0,2.3064613342285156
561,603,4.0,3.7410695552825928
62,380,5.0,3.121181011199951
592,1008,4.0,3.8828248977661133
378,482,4.0,4.093082427978516
45,952,4.0,3.425184726715088
841,325,3.0,2.795905590057373
296,98,5.0,4.703697681427002
666,89,4.0,4.086501598358154
13,97,4.0,3.6269521713256836
426,663,4.0,3.7831826210021973
693,58,3.0,3.0851614475250244
417,628,3.0,3.3882248401641846
234,195,2.0,3.365488290786743
826,651,4.0,4.490888595581055
94,1073,5.0,4.07682466506958
634,748,3.0,3.2859585285186768
521,743,1.0,1.6751694679260254
59,1107,4.0,3.324618101119995
847,210,3.0,3.4159178733825684
265,676,2.0,3.528780460357666
294,1079,2.0,2.4775466918945312
731,320,1.0,3.499769449234009
870,385,3.0,3.346506357192993
889,647,2.0,3.851780891418457
537,689,1.0,2.4970803260803223
147,898,5.0,3.2643799781799316
454,1035,3.0,2.5672643184661865
897,172,4.0,4.638267993927002
398,182,4.0,4.047402381896973
881,127,4.0,4.254333019256592
763,137,4.0,4.041101932525635
663,1086,3.0,3.2929556369781494
493,528,5.0,4.386139392852783
399,204,3.0,3.396426200866699
608,132,2.0,4.031789779663086
328,54,3.0,3.228397846221924
639,57,3.0,3.1923000812530518
154,200,5.0,3.7169384956359863
405,1104,1.0,0.9662240743637085
758,289,2.0,3.4431216716766357
821,274,5.0,4.009801387786865
537,1045,3.0,2.493015766143799
308,313,3.0,4.39761209487915
833,240,4.0,2.487548589706421
472,50,5.0,5.614914417266846
44,603,4.0,4.328953266143799
274,476,4.0,3.3704774379730225
286,1411,2.0,2.8521063327789307
566,461,4.0,3.3497653007507324
246,96,3.0,3.6819205284118652
101,815,3.0,2.9049057960510254
627,1004,4.0,2.6188242435455322
374,1322,3.0,2.235758066177368
618,172,5.0,3.7947843074798584
419,223,4.0,4.524832725524902
643,408,4.0,4.635473728179932
774,778,5.0,2.2096805572509766
527,59,5.0,3.8918509483337402
233,654,4.0,4.657458782196045
128,483,5.0,4.485479831695557
665,92,4.0,3.383028507232666
114,318,3.0,4.035823822021484
249,228,4.0,4.283702850341797
351,245,3.0,3.7875924110412598
474,603,5.0,4.748918533325195
661,237,4.0,3.9438130855560303
334,558,4.0,3.509601593017578
701,750,5.0,4.211254596710205
721,1296,3.0,3.526186227798462
339,770,4.0,3.648733377456665
555,121,3.0,3.848001003265381
405,288,5.0,2.1739633083343506
621,1093,4.0,3.2000439167022705
774,527,1.0,2.5348610877990723
140,321,4.0,3.0849881172180176
330,51,5.0,4.387396812438965
308,811,4.0,3.6633780002593994
530,56,3.0,4.175286769866943
2,277,4.0,3.74912166595459
308,408,5.0,4.5617475509643555
780,172,5.0,4.058142185211182
440,304,5.0,4.0406646728515625
862,748,4.0,3.7818992137908936
379,684,4.0,4.1065673828125
815,215,5.0,3.724048614501953
747,269,4.0,4.441956520080566
688,682,5.0,4.015251636505127
175,496,5.0,3.998246669769287
286,1375,5.0,3.1906607151031494
496,28,2.0,3.2608230113983154
316,83,4.0,3.6096925735473633
516,582,5.0,3.627307891845703
234,507,4.0,3.4209835529327393
498,53,4.0,2.5329291820526123
455,281,3.0,2.9028611183166504
796,328,5.0,3.5269174575805664
299,889,3.0,3.236281394958496
705,685,5.0,3.434194564819336
207,96,3.0,3.6264116764068604
913,171,3.0,3.695249319076538
235,648,4.0,4.09576416015625
943,188,4.0,3.653167486190796
711,137,5.0,4.222526550292969
474,298,3.0,4.07578182220459
1,147,3.0,3.6890108585357666
224,365,3.0,2.858095169067383
63,14,4.0,3.597052812576294
158,293,4.0,4.068495750427246
228,690,5.0,2.714848279953003
303,919,4.0,3.8763248920440674
436,559,4.0,3.4096903800964355
622,165,5.0,4.059549808502197
280,405,2.0,3.3761045932769775
297,20,4.0,3.3421037197113037
221,847,4.0,4.086122512817383
629,135,5.0,4.307018280029297
528,423,1.0,3.9506783485412598
767,28,4.0,4.380664825439453
499,165,5.0,4.082579612731934
121,644,4.0,3.7859694957733154
257,345,4.0,3.8355789184570312
450,169,5.0,4.921953201293945
10,589,5.0,4.402250289916992
622,156,5.0,3.9106051921844482
239,492,3.0,4.339158058166504
235,195,4.0,3.954453229904175
363,385,4.0,3.2628726959228516
393,1035,3.0,3.203773260116577
1,245,2.0,3.212401866912842
758,652,5.0,4.319467544555664
387,135,5.0,3.7381863594055176
320,159,4.0,3.704580068588257
128,1035,3.0,3.2127466201782227
243,655,4.0,3.7338428497314453
788,528,5.0,3.9050285816192627
889,405,2.0,3.1609761714935303
213,69,3.0,4.470141887664795
336,33,3.0,3.255026340484619
466,176,4.0,3.6723623275756836
291,236,4.0,4.10678243637085
690,435,5.0,3.622690439224243
937,50,5.0,3.8286044597625732
312,173,3.0,4.703251838684082
176,25,3.0,3.486420154571533
796,693,3.0,3.7842416763305664
316,172,1.0,3.7233119010925293
881,630,4.0,3.173417568206787
270,794,4.0,4.2987565994262695
586,1042,4.0,3.1618661880493164
38,418,5.0,4.232140064239502
707,1007,4.0,4.030188083648682
347,926,1.0,2.7490174770355225
592,591,4.0,3.9987754821777344
6,294,2.0,2.8005542755126953
254,526,3.0,3.515779733657837
474,652,4.0,4.201274871826172
125,763,3.0,3.2536144256591797
73,206,3.0,3.3222713470458984
871,750,3.0,3.6832640171051025
5,383,3.0,1.9154995679855347
94,1209,2.0,2.437863349914551
506,478,4.0,4.160004138946533
650,393,3.0,3.0134851932525635
712,739,4.0,3.708862066268921
130,496,5.0,4.9772748947143555
117,358,4.0,3.0926129817962646
537,772,3.0,2.559481382369995
6,156,3.0,3.725160837173462
276,316,4.0,4.614272594451904
889,175,4.0,3.6845543384552
221,222,3.0,3.785832405090332
293,443,4.0,3.2865331172943115
406,488,4.0,3.9707999229431152
368,573,3.0,2.8264148235321045
303,264,3.0,2.7458200454711914
707,1109,5.0,3.187350273132324
295,470,3.0,4.2763237953186035
207,211,5.0,3.4897372722625732
647,22,5.0,4.338397026062012
160,933,3.0,2.8101863861083984
128,86,5.0,3.9272499084472656
303,588,5.0,3.8779850006103516
773,324,3.0,3.036721706390381
896,742,1.0,3.1561012268066406
178,316,4.0,4.491389751434326
830,228,3.0,3.881898880004883
651,309,1.0,2.679931640625
194,196,3.0,3.286637544631958
834,405,4.0,3.4801974296569824
807,205,3.0,4.3688645362854
899,203,4.0,3.662094831466675
330,479,5.0,5.314612865447998
158,275,5.0,4.32585334777832
437,221,5.0,3.686091423034668
878,98,4.0,3.671990394592285
733,124,5.0,3.6798295974731445
7,175,5.0,4.286746501922607
763,98,4.0,4.375118732452393
367,769,3.0,2.9957187175750732
267,739,4.0,3.7232632637023926
721,302,3.0,4.4476752281188965
764,692,4.0,3.757632255554199
836,269,5.0,4.074473857879639
537,922,3.0,3.141186475753784
448,887,2.0,3.461975574493408
297,248,3.0,3.539201498031616
149,305,4.0,2.9252822399139404
227,321,3.0,3.1536219120025635
486,1079,2.0,2.199535846710205
717,269,5.0,4.421935081481934
682,554,3.0,2.724550485610962
271,191,5.0,4.067065238952637
406,194,5.0,3.891808271408081
393,1435,3.0,2.260498046875
595,222,3.0,3.537238836288452
589,307,1.0,3.6249008178710938
281,304,5.0,3.2678351402282715
559,87,4.0,3.790074110031128
316,183,1.0,3.5824592113494873
224,1212,2.0,1.9792602062225342
224,724,3.0,3.118988037109375
622,450,1.0,2.4587016105651855
707,1113,2.0,3.146868944168091
4,358,2.0,3.110499382019043
417,273,3.0,3.5005621910095215
399,26,2.0,3.0348334312438965
731,143,5.0,3.2867114543914795
77,405,3.0,3.143378973007202
592,469,4.0,4.324415683746338
712,506,3.0,4.14903450012207
324,322,4.0,3.9920222759246826
790,181,4.0,3.820218086242676
360,357,5.0,4.333857536315918
927,820,4.0,3.1052119731903076
254,172,5.0,3.7313318252563477
682,72,3.0,3.091174364089966
436,693,5.0,4.0508317947387695
194,71,4.0,3.132946252822876
11,733,4.0,3.1269607543945312
216,1047,3.0,2.804330825805664
256,121,5.0,4.274374485015869
437,89,2.0,4.071155071258545
454,1203,2.0,2.959174633026123
706,331,5.0,3.2206919193267822
537,23,4.0,3.4909744262695312
582,257,3.0,3.62351655960083
269,659,4.0,3.4594037532806396
380,300,3.0,3.0972392559051514
326,612,2.0,3.526155471801758
108,290,4.0,2.9597597122192383
639,727,2.0,2.763939142227173
689,7,5.0,4.036308288574219
454,248,3.0,2.963794231414795
474,265,5.0,4.216024398803711
761,628,4.0,3.242375612258911
360,284,3.0,3.138073205947876
21,148,1.0,2.7955286502838135
590,127,4.0,4.167349338531494
655,2,3.0,2.6068904399871826
350,603,5.0,4.705568790435791
158,208,5.0,4.214597702026367
758,252,3.0,3.2062621116638184
299,1020,4.0,3.695169448852539
194,633,3.0,3.344879627227783
779,300,3.0,4.086800575256348
831,83,4.0,3.97414231300354
340,1133,5.0,3.1212987899780273
183,94,3.0,2.7488553524017334
256,526,3.0,4.782829761505127
404,901,2.0,1.3103063106536865
144,963,4.0,4.239650726318359
615,632,5.0,4.100485801696777
655,498,3.0,3.437469005584717
97,670,5.0,3.314105987548828
438,21,2.0,2.9213178157806396
537,937,3.0,2.776604652404785
881,58,3.0,3.5785350799560547
941,273,3.0,3.8185455799102783
770,473,5.0,3.5825247764587402
846,561,3.0,3.3423354625701904
381,89,5.0,4.409407138824463
311,965,3.0,3.606978178024292
74,129,3.0,3.7677760124206543
379,208,4.0,4.293386459350586
846,482,5.0,4.335348129272461
790,50,4.0,4.094183921813965
257,301,3.0,3.6704516410827637
482,294,4.0,2.9263663291931152
498,337,4.0,2.847188949584961
608,16,2.0,3.316112995147705
764,742,3.0,3.7357921600341797
271,283,4.0,3.6381044387817383
379,524,4.0,4.441107749938965
479,498,5.0,3.9231019020080566
796,356,4.0,3.358776569366455
195,61,3.0,3.814591646194458
452,490,4.0,3.668031930923462
860,949,3.0,2.8868064880371094
316,170,4.0,3.793020248413086
246,840,4.0,2.5800485610961914
815,969,5.0,3.7158262729644775
151,193,4.0,4.204697608947754
472,1036,4.0,3.4280734062194824
506,56,4.0,4.232335567474365
181,129,2.0,2.0061044692993164
276,425,4.0,3.9136064052581787
319,340,3.0,3.759056806564331
59,490,4.0,4.36793851852417
249,50,4.0,4.788854598999023
1,265,4.0,4.096899509429932
761,1152,2.0,2.96110463142395
279,429,4.0,4.08344030380249
537,69,2.0,3.0995965003967285
819,255,1.0,3.6467909812927246
777,15,4.0,3.6998116970062256
745,527,3.0,3.089313507080078
472,562,5.0,4.042728900909424
714,1028,4.0,2.9554762840270996
934,712,4.0,3.291180372238159
840,479,4.0,4.489439010620117
523,42,3.0,4.398377418518066
296,277,5.0,3.9777872562408447
833,264,2.0,2.329970359802246
760,181,3.0,3.7925305366516113
870,554,2.0,2.6227846145629883
892,5,4.0,3.550854444503784
878,172,4.0,3.6035525798797607
727,67,4.0,2.758859872817993
461,1006,5.0,2.0198752880096436
379,401,3.0,3.0214011669158936
426,429,5.0,3.9588875770568848
718,289,3.0,3.4423933029174805
184,378,4.0,3.8409996032714844
871,27,2.0,2.9625182151794434
916,844,3.0,3.1675267219543457
264,443,5.0,4.367336273193359
551,233,4.0,3.8026537895202637
435,351,2.0,2.743743896484375
715,193,5.0,3.719454050064087
506,678,3.0,2.9340744018554688
545,405,4.0,3.5027713775634766
119,831,2.0,2.779452323913574
682,79,4.0,3.9217216968536377
230,498,5.0,4.251962184906006
931,50,3.0,4.404868125915527
295,402,5.0,4.126705169677734
877,921,4.0,4.21990966796875
815,1039,5.0,4.051250457763672
178,99,4.0,3.8073909282684326
788,621,3.0,2.324960470199585
429,234,4.0,3.6090190410614014
469,474,5.0,4.9142303466796875
435,258,4.0,3.7083287239074707
659,837,3.0,3.627777099609375
569,924,3.0,3.386970043182373
233,8,3.0,4.380686283111572
833,802,1.0,2.4905858039855957
367,413,4.0,3.3821396827697754
658,168,3.0,4.10507869720459
90,684,3.0,4.326939582824707
495,684,5.0,4.377385139465332
7,121,5.0,3.782491683959961
313,300,4.0,3.584735870361328
5,102,3.0,2.8185744285583496
642,1425,2.0,2.6798102855682373
94,268,4.0,4.079061985015869
659,183,4.0,4.070734977722168
747,514,4.0,4.346743583679199
110,1182,2.0,2.1668453216552734
805,411,2.0,2.783655881881714
577,8,4.0,4.263014793395996
833,50,2.0,3.756716251373291
917,150,5.0,3.6493821144104004
773,45,4.0,3.890300750732422
101,924,4.0,3.0485575199127197
627,949,2.0,2.955141067504883
472,746,5.0,4.711597919464111
560,132,3.0,3.911836862564087
289,121,3.0,2.9947919845581055
686,134,5.0,4.995519638061523
753,462,4.0,3.522733211517334
176,345,5.0,3.5752673149108887
795,172,3.0,3.8585574626922607
597,225,4.0,3.252453088760376
499,272,5.0,4.3949079513549805
495,179,5.0,4.436302185058594
311,72,4.0,3.369166374206543
522,318,4.0,4.7066569328308105
279,1437,3.0,2.006359577178955
267,175,5.0,4.25541877746582
416,317,5.0,4.524663925170898
716,127,5.0,4.567287445068359
868,429,2.0,3.483102321624756
684,48,4.0,3.979762315750122
314,377,3.0,2.5112876892089844
699,683,3.0,2.3615190982818604
932,379,2.0,3.262207269668579
310,1022,5.0,3.327529191970825
454,602,2.0,2.9164299964904785
627,405,3.0,3.035663366317749
6,213,4.0,3.7672948837280273
367,250,5.0,4.39341926574707
248,7,2.0,3.4733893871307373
100,690,4.0,3.2004363536834717
634,934,2.0,2.8686773777008057
522,543,4.0,3.4467904567718506
774,180,5.0,2.5001540184020996
11,561,2.0,3.0961220264434814
864,235,5.0,3.0913238525390625
73,1,2.0,3.7786142826080322
343,187,4.0,4.683572292327881
683,245,2.0,2.8884031772613525
622,67,1.0,2.957503318786621
807,472,4.0,3.428356647491455
672,50,3.0,4.145338535308838
448,258,4.0,3.456984519958496
867,323,3.0,3.2409493923187256
532,472,5.0,3.7623586654663086
343,7,5.0,4.151943683624268
486,287,4.0,3.3024067878723145
481,197,3.0,4.204631328582764
49,1078,1.0,2.3039095401763916
851,689,3.0,3.50224232673645
373,1039,4.0,4.122523307800293
838,228,4.0,4.139704704284668
551,198,5.0,4.565390586853027
671,273,4.0,3.8170652389526367
653,576,1.0,2.44262433052063
249,92,5.0,3.966566562652588
887,95,4.0,4.286539554595947
267,944,3.0,3.4099268913269043
795,217,1.0,2.9048421382904053
389,285,5.0,4.382854461669922
872,328,4.0,3.3915669918060303
887,548,1.0,2.5849030017852783
685,286,1.0,2.621284246444702
782,296,3.0,2.5350301265716553
279,146,1.0,2.4847710132598877
118,654,5.0,5.216083526611328
567,430,4.0,4.128282070159912
682,779,3.0,2.531134605407715
732,245,4.0,2.952000617980957
435,7,4.0,3.705294609069824
807,831,4.0,2.7428090572357178
86,879,2.0,3.279296875
774,77,1.0,2.0643274784088135
451,326,4.0,2.9669179916381836
207,609,4.0,3.036975383758545
530,204,4.0,3.961317777633667
291,244,2.0,3.884575605392456
787,937,3.0,3.2588772773742676
500,930,3.0,2.621020555496216
23,228,4.0,3.7910215854644775
845,750,3.0,3.4676084518432617
747,739,3.0,3.7155139446258545
274,164,5.0,4.2734293937683105
405,127,5.0,2.640690565109253
705,1,5.0,4.083288192749023
398,712,2.0,3.304960250854492
111,258,4.0,3.2107765674591064
354,100,5.0,4.061987400054932
619,161,4.0,3.534172534942627
406,125,3.0,3.323589563369751
653,809,3.0,2.333732843399048
776,564,3.0,2.0181446075439453
854,1014,3.0,2.8020360469818115
735,628,3.0,3.325389862060547
751,405,3.0,3.2036070823669434
234,435,3.0,3.4202795028686523
790,85,3.0,2.824547290802002
616,879,4.0,3.387504816055298
707,224,4.0,3.7826783657073975
705,172,3.0,4.39784049987793
856,289,1.0,2.7675082683563232
682,204,3.0,3.768730878829956
385,286,3.0,3.3295154571533203
240,336,3.0,2.7702577114105225
821,476,4.0,3.347789764404297
85,319,4.0,3.129354238510132
712,196,4.0,4.386265277862549
407,168,5.0,3.9753901958465576
666,498,5.0,4.101312637329102
495,219,4.0,3.690760612487793
348,126,5.0,4.709555625915527
936,93,5.0,4.249029636383057
782,1669,2.0,3.5312625
650,371,2.0,2.791517734527588
712,401,3.0,3.0820136070251465
497,229,2.0,2.9765541553497314
207,161,4.0,3.1122593879699707
172,772,1.0,2.550283908843994
267,647,5.0,4.451934814453125
54,147,5.0,3.8218977451324463
346,164,3.0,3.5666449069976807
567,132,3.0,4.098888397216797
184,241,3.0,3.6153135299682617
90,863,4.0,4.138759613037109
774,121,1.0,2.149496555328369
504,298,4.0,4.1145710945129395
505,195,3.0,3.6949524879455566
301,419,3.0,3.6674654483795166
862,491,3.0,4.440811634063721
690,585,2.0,2.499443769454956
334,1411,1.0,2.557753562927246
632,144,4.0,3.8201773166656494
288,593,2.0,3.1320695877075195
222,783,2.0,2.501176595687866
48,479,4.0,4.197287559509277
232,150,3.0,3.7952988147735596
24,8,5.0,4.459055423736572
324,763,5.0,4.044303894042969
339,168,4.0,4.476670742034912
276,684,4.0,4.0287299156188965
666,1132,3.0,2.674694538116455
151,69,4.0,4.211538314819336
301,824,3.0,2.568976402282715
711,135,4.0,4.291560649871826
347,977,5.0,2.8011484146118164
248,168,4.0,3.774357795715332
896,1471,1.0,2.0325980186462402
301,373,4.0,2.8994951248168945
537,1134,3.0,2.8060970306396484
478,496,5.0,3.9995131492614746
916,52,5.0,3.6735334396362305
789,150,5.0,3.722501516342163
44,191,4.0,4.131691932678223
14,525,5.0,4.202575206756592
560,118,3.0,3.0646677017211914
178,895,3.0,3.309370756149292
708,1051,4.0,3.0243945121765137
798,1139,3.0,2.6812591552734375
234,785,3.0,2.68095064163208
533,208,4.0,3.685929536819458
276,786,3.0,2.6510698795318604
130,41,3.0,3.559068202972412
518,1079,1.0,2.480569362640381
453,12,5.0,4.2066850662231445
872,1028,3.0,3.0032076835632324
830,837,5.0,3.653921604156494
715,122,4.0,2.358980655670166
848,71,5.0,4.297220706939697
450,111,4.0,3.8143653869628906
782,1399,2.0,2.0441668033599854
745,302,4.0,3.2445685863494873
387,133,2.0,3.58272647857666
498,517,4.0,3.2173566818237305
215,552,3.0,2.808852434158325
439,293,3.0,3.974782705307007
288,651,4.0,4.059505939483643
292,789,4.0,4.065548419952393
535,466,3.0,3.939790725708008
413,306,4.0,4.06280517578125
297,98,5.0,4.051461219787598
650,659,3.0,3.6967902183532715
293,1229,1.0,1.8567924499511719
299,81,4.0,3.3901782035827637
646,346,2.0,3.356645345687866
194,655,5.0,3.230037212371826
343,236,5.0,3.9979677200317383
480,258,3.0,3.5147452354431152
311,282,5.0,3.917895793914795
537,649,3.0,2.9440419673919678
409,28,2.0,3.8414218425750732
694,429,4.0,4.459534645080566
918,153,1.0,3.54597544670105
90,732,5.0,4.177668571472168
429,944,3.0,3.007108688354492
223,278,4.0,2.954939842224121
540,257,4.0,3.8625848293304443
75,129,3.0,3.8080105781555176
101,222,3.0,3.3909106254577637
201,265,3.0,3.295684576034546
588,553,4.0,3.4924793243408203
416,1012,4.0,4.010493278503418
648,69,1.0,3.8513681888580322
233,313,5.0,4.831817150115967
455,12,3.0,4.1727375984191895
655,188,3.0,3.0565078258514404
474,207,4.0,4.22150182723999
644,1025,4.0,3.4527533054351807
586,176,3.0,3.7593510150909424
277,151,3.0,3.581028938293457
251,12,4.0,4.471489906311035
178,178,4.0,4.548996925354004
864,176,5.0,4.230345249176025
716,153,4.0,4.127458095550537
275,191,4.0,3.475179433822632
339,89,5.0,4.555171966552734
204,216,4.0,3.5702502727508545
569,1,4.0,3.8278987407684326
561,70,4.0,3.0875515937805176
123,50,3.0,4.2268385887146
940,181,3.0,3.639078140258789
482,988,4.0,2.236833333969116
271,286,4.0,3.5498175621032715
527,868,4.0,1.950431227684021
269,525,4.0,3.340688467025757
197,50,5.0,4.126605987548828
899,694,5.0,3.8041508197784424
288,327,1.0,3.5491561889648438
339,525,5.0,4.3626484870910645
897,140,3.0,3.4795217514038086
425,636,4.0,2.8228540420532227
275,188,2.0,3.143172025680542
110,944,3.0,2.898909568786621
532,485,5.0,4.716142654418945
786,419,4.0,3.8503034114837646
625,168,3.0,3.6512224674224854
429,196,4.0,3.888805389404297
339,181,4.0,4.354038715362549
311,1046,3.0,3.2887654304504395
340,196,4.0,4.172649383544922
622,142,3.0,3.035372018814087
889,430,4.0,3.9087047576904297
7,142,3.0,3.4552721977233887
683,344,3.0,3.615222454071045
892,228,3.0,4.266590595245361
709,423,3.0,3.9758317470550537
97,466,3.0,3.9063661098480225
588,472,4.0,3.247117757797241
707,525,3.0,3.8660330772399902
416,576,5.0,3.531101703643799
606,1,5.0,4.2543416023254395
886,1228,2.0,2.425602436065674
200,282,4.0,4.397356986999512
567,174,1.0,4.256621837615967
330,25,5.0,4.289947986602783
830,69,5.0,3.9226276874542236
919,250,3.0,3.4793803691864014
43,225,2.0,3.209010124206543
608,480,3.0,4.328075408935547
496,625,4.0,2.7283689975738525
424,323,5.0,2.784398078918457
59,9,4.0,4.3302812576293945
293,285,5.0,3.619964599609375
398,167,3.0,2.9525251388549805
149,301,3.0,2.7068567276000977
327,203,3.0,3.5160481929779053
37,117,4.0,3.8145947456359863
536,204,4.0,4.099763870239258
370,107,4.0,3.309542655944824
296,483,5.0,4.939888954162598
103,24,4.0,3.4408037662506104
128,328,2.0,3.4350194931030273
15,255,5.0,2.7834885120391846
280,126,3.0,3.9601521492004395
865,108,1.0,2.097028970718384
870,1074,2.0,2.7676022052764893
474,1200,4.0,2.713061571121216
297,83,4.0,3.85690975189209
618,462,2.0,3.5165834426879883
188,77,4.0,3.439807891845703
666,191,4.0,4.124200344085693
669,664,4.0,2.9248220920562744
92,58,4.0,3.6273036003112793
932,165,4.0,4.386479377746582
457,628,4.0,4.066832542419434
213,479,4.0,4.844265460968018
437,23,4.0,4.127623081207275
269,664,5.0,2.914318799972534
727,1250,1.0,1.5078973770141602
551,944,2.0,3.48992657661438
607,707,4.0,3.7795610427856445
95,415,3.0,2.711258888244629
829,86,4.0,3.7062277793884277
763,510,4.0,4.143763542175293
339,191,5.0,4.583442687988281
263,318,5.0,4.683618545532227
370,98,4.0,4.056715965270996
429,202,4.0,3.6614110469818115
291,24,5.0,4.016313552856445
178,762,3.0,3.572251319885254
707,487,2.0,3.9717049598693848
179,272,5.0,3.8654208183288574
932,98,5.0,4.548923492431641
147,319,4.0,3.2351765632629395
865,121,1.0,2.341419219970703
893,122,2.0,2.5712757110595703
770,123,3.0,3.7363786697387695
468,127,4.0,4.593986511230469
234,479,5.0,3.675710678100586
641,83,4.0,4.257341384887695
794,273,4.0,4.0686726570129395
21,106,2.0,2.6453986167907715
442,769,1.0,2.2072396278381348
527,172,5.0,4.039069652557373
198,173,4.0,3.7059853076934814
363,640,2.0,2.8461670875549316
577,40,4.0,3.0910627841949463
735,126,3.0,3.642972230911255
373,189,5.0,4.197066307067871
279,131,1.0,3.755521535873413
603,1240,5.0,3.7497494220733643
167,290,3.0,2.9738612174987793
820,748,1.0,2.607097864151001
3,181,4.0,3.277902841567993
298,186,4.0,4.109354019165039
11,720,1.0,2.998687982559204
314,1028,3.0,3.5083858966827393
374,235,3.0,2.783327102661133
324,508,5.0,4.468792915344238
476,712,3.0,3.3147759437561035
787,288,1.0,3.228076696395874
601,1296,1.0,3.0818395614624023
586,127,4.0,4.129297733306885
677,109,1.0,3.7195873260498047
406,709,5.0,3.8459911346435547
145,590,1.0,2.282970905303955
836,690,3.0,3.5425095558166504
82,147,3.0,2.991642475128174
833,840,2.0,2.466815948486328
806,179,5.0,3.8413021564483643
224,727,4.0,3.1987738609313965
311,185,2.0,4.346691131591797
655,660,2.0,3.1508700847625732
561,51,3.0,2.92398738861084
883,349,2.0,3.09911847114563
560,22,2.0,3.969578504562378
9,691,5.0,3.165187120437622
674,50,4.0,4.567171573638916
303,953,3.0,3.345594644546509
436,83,5.0,4.391419887542725
344,196,4.0,4.045793056488037
901,12,5.0,4.879486083984375
913,50,4.0,3.957578659057617
655,863,3.0,3.0739541053771973
351,880,2.0,4.056439399719238
175,11,5.0,3.690692663192749
260,882,5.0,3.8829758167266846
185,258,4.0,3.971205711364746
805,501,5.0,3.388359785079956
145,979,3.0,3.4033727645874023
878,51,4.0,2.9942145347595215
711,1466,4.0,2.6328141689300537
176,324,5.0,3.354062557220459
329,185,3.0,3.689584255218506
643,630,3.0,3.348824977874756
325,434,5.0,3.5900521278381348
623,204,5.0,3.7303738594055176
229,896,4.0,2.7090110778808594
469,656,5.0,4.645269870758057
58,109,4.0,3.690565824508667
885,662,3.0,3.174790620803833
798,181,5.0,4.1089301109313965
487,117,5.0,3.8380801677703857
213,447,4.0,4.0434370040893555
813,358,3.0,2.2808923721313477
506,205,5.0,4.116068363189697
709,232,5.0,3.331350564956665
561,100,4.0,3.490753650665283
107,340,5.0,2.922252893447876
268,630,4.0,2.8960657119750977
802,567,4.0,3.1009774208068848
893,1218,3.0,3.6041414737701416
659,196,4.0,3.9851160049438477
323,875,3.0,2.842423439025879
478,122,2.0,2.386868715286255
390,100,5.0,4.0000529289245605
474,499,5.0,4.215651512145996
31,493,5.0,4.092784881591797
633,423,4.0,3.407614231109619
458,762,3.0,3.354954481124878
880,820,3.0,2.8375649452209473
466,174,5.0,4.019604682922363
805,436,3.0,3.5356807708740234
683,914,2.0,2.373509645462036
749,1136,4.0,3.61362886428833
781,878,1.0,2.5234663486480713
624,866,3.0,3.3802366256713867
711,151,4.0,3.91123104095459
80,483,5.0,4.198653697967529
787,308,3.0,3.03804612159729
293,88,3.0,2.9939377307891846
766,367,2.0,3.1713128089904785
846,661,4.0,4.444777488708496
896,399,1.0,2.9505984783172607
561,209,4.0,3.360902786254883
823,197,5.0,4.514820098876953
840,642,4.0,3.8561668395996094
18,512,5.0,4.171249866485596
939,254,3.0,3.1352217197418213
126,289,3.0,3.1076390743255615
269,528,4.0,3.5415196418762207
500,582,4.0,3.687208890914917
896,450,1.0,2.193885326385498
222,100,5.0,3.8413352966308594
